,return,equity,gross,net,beta_exposure,turnover,fees,spread,impact,funding,gross_pnl,pnl_long,pnl_short,n_positions,ic_est
2026-03-03 00:00:00+00:00,0.000288598,1.41277,0.0143626,0.00275259,0.000614738,0.206598,6.61121e-05,1.01255e-05,1.33405e-05,-2.41087e-05,0.000402325,-4.5405e-05,0.00044773,6.25,0.00784373
2026-03-04 00:00:00+00:00,0.00374366,1.41806,0.121386,0.0257368,0.00980593,0.418261,0.000133856,2.09784e-05,2.25148e-05,-2.83503e-05,0.00394424,0.0039874,-4.31577e-05,12.25,0.0146684
2026-03-05 00:00:00+00:00,-0.00163426,1.41575,0.278272,0.0425287,0.00681388,0.37702,0.000120642,2.4111e-05,2.05919e-05,-2.66839e-05,-0.00143907,-0.0041677,0.00272863,15.2083,0.0228259
2026-03-06 00:00:00+00:00,-0.000233394,1.41542,0.187926,0.0295916,0.00570109,0.375286,0.00012009,3.07931e-05,1.90375e-05,-1.09188e-05,-5.09444e-05,-0.00438036,0.00432942,13.6042,0.0203993
2026-03-07 00:00:00+00:00,0.000911455,1.41671,0.120042,0.0170338,0.00700411,0.295127,9.44437e-05,2.32837e-05,1.5821e-05,7.5616e-06,0.001038,-0.000677857,0.00171586,11.0208,0.0193516
2026-03-08 00:00:00+00:00,-0.000796225,1.41558,0.161243,0.0108523,-0.000158333,0.249254,7.97569e-05,1.00647e-05,9.12975e-06,1.05443e-05,-0.000706388,-0.00151329,0.000806902,10.8958,0.0221489
2026-03-09 00:00:00+00:00,0.000143119,1.41578,0.169202,0.00977196,-0.000810011,0.349521,0.000111846,2.53477e-05,1.51076e-05,0.000251717,4.65387e-05,0.00309919,-0.00305265,12.1042,0.0222842
2026-03-10 00:00:00+00:00,-0.00102307,1.41433,0.164897,-0.00154239,-0.000799366,0.356478,0.000114075,8.02559e-05,1.3411e-05,1.87647e-05,-0.000829528,0.00179087,-0.0026204,12.4792,0.0239092
2026-03-11 00:00:00+00:00,-0.00158044,1.4121,0.148695,0.0032356,0.00314128,0.406128,0.000129957,0.000122216,1.54694e-05,-5.27704e-05,-0.00125906,0.000336489,-0.00159555,13.1875,0.0222393
2026-03-12 00:00:00+00:00,-0.00229304,1.40886,0.107144,0.00173224,-0.000455434,0.386203,0.00012358,0.000116411,1.51352e-05,-5.53616e-05,-0.00198355,-2.34011e-05,-0.00196015,11.1458,0.0190296
2026-03-13 00:00:00+00:00,-0.00075548,1.40779,0.040157,-0.00105453,-0.00074668,0.215781,6.90491e-05,3.29768e-05,1.07065e-05,-6.72389e-05,-0.000575097,0.000336576,-0.000911673,7.64583,0.0120284
2026-03-14 00:00:00+00:00,0.000180763,1.40805,0.00220646,-0.00126525,-0.00150039,0.0476129,1.52363e-05,2.43011e-06,2.36576e-06,-4.10925e-06,0.000204898,-3.56618e-06,0.000208464,2.29167,0.00598636
2026-03-15 00:00:00+00:00,1.41469e-05,1.40807,0.000144804,-0.000144804,-0.000179892,0.00445432,1.42538e-06,1.78173e-07,2.00525e-07,-2.31809e-07,1.61831e-05,0,1.61831e-05,0.145833,0.00472885
2026-03-16 00:00:00+00:00,0.00186659,1.4107,0.0209243,0.00509978,0.00430112,0.171345,5.48348e-05,1.69811e-05,7.13818e-06,-0.000152947,0.00209722,0.000671474,0.00142574,4.20833,0.00990889
2026-03-17 00:00:00+00:00,0.000167001,1.41093,0.00336814,0.000930577,0.000614524,0.0726867,2.32606e-05,6.00096e-06,1.45521e-06,-1.41808e-06,0.000199134,0.000101217,9.79165e-05,2.72917,0.00421721
2026-03-18 00:00:00+00:00,-8.37219e-05,1.41081,0.000609422,-0.000609422,-0.000643206,0.0164752,5.27204e-06,1.27484e-06,1.40661e-06,3.22983e-07,-7.609e-05,0,-7.609e-05,0.583333,0.00681416
2026-03-19 00:00:00+00:00,8.58216e-05,1.41094,0.000800158,-0.000800158,-0.00100818,0.0197194,6.31024e-06,7.95896e-07,1.80855e-06,4.91597e-07,9.42461e-05,0,9.42461e-05,0.895833,0.0052069
2026-03-20 00:00:00+00:00,9.50147e-07,1.41094,0.000290452,-0.000290452,-0.000386105,0.00811611,2.59716e-06,3.24644e-07,7.26675e-07,6.85934e-08,4.53042e-06,0,4.53042e-06,0.4375,0.00426155
