,return,equity,gross,net,beta_exposure,turnover,fees,spread,impact,funding,gross_pnl,pnl_long,pnl_short,n_positions,stops,ic_est
2023-11-18 00:00:00+00:00,-0.000540187,1.01556,0.0494288,0.00430898,0.00149611,0,0,0,0,3.15679e-07,-0.000540524,-0.00061226,7.17356e-05,12,0,0
2023-11-19 00:00:00+00:00,-0.000228461,1.01533,0.0496341,0.00384064,0.00113066,0,0,0,0,9.94959e-07,-0.000229441,0.000410663,-0.000640104,12,0,0
2023-11-20 00:00:00+00:00,6.0731e-05,1.01539,0.0442669,0.00773029,0.00596529,0.0101,3.23289e-06,2.18485e-06,5.59098e-07,-5.46193e-06,7.24878e-05,-5.58363e-05,0.000128324,11,0,0
2023-11-21 00:00:00+00:00,-0.000508228,1.01487,0.0398578,0.00402437,0.00447893,0,0,0,0,-1.83961e-06,-0.000506323,-0.00171831,0.00121198,11,0,0
2023-11-22 00:00:00+00:00,5.6966e-05,1.01493,0.0390438,0.00380554,0.00496985,0,0,0,0,7.04056e-07,5.62883e-05,0.00117403,-0.00111774,11,0,0
2023-11-23 00:00:00+00:00,-0.000288752,1.01464,0.0400367,0.00348761,0.00421147,0,0,0,0,-9.29105e-07,-0.000287817,2.86319e-05,-0.000316449,11,0,0
2023-11-24 00:00:00+00:00,-0.00037072,1.01426,0.041583,0.00240245,0.00264875,0.00211063,6.754e-07,8.4425e-08,4.64193e-08,-6.41905e-08,-0.000369807,0.000202214,-0.00057202,11.375,0,0
2023-11-25 00:00:00+00:00,-0.000361455,1.0139,0.0384818,0.00575968,0.00623189,0.00538212,2.69084e-06,5.38168e-07,8.82258e-07,-2.5288e-06,-0.00035484,0.000209969,-0.000564809,11.0417,1,0
2023-11-26 00:00:00+00:00,7.00193e-05,1.01397,0.0380737,0.00596207,0.00635689,0,0,0,0,-4.39198e-07,7.04797e-05,-0.000180083,0.000250563,11,0,0
2023-11-27 00:00:00+00:00,-0.000144812,1.01382,0.0340763,0.00674718,0.00751862,0.00588128,2.56449e-06,1.25984e-06,1.69238e-07,-1.81494e-06,-0.000138917,-0.000368975,0.000230058,9.64583,1,0
