con,entry,tmin,E0,head_eq,head_bp,eq_min,per,L,asset
BTCUSDT_240628,2024-03-25 08:00:00,2024-03-30 17:30:00,0.7446828150938807,0.5954626775432629,390.80863910385256,0.7607094995083349,FULL,15,BTC
BTCUSDT_240927,2024-04-08 00:00:00,2024-04-08 12:45:00,0.5653373866213691,0.5243678736630104,344.06375560604187,0.69272921191331,FULL,15,BTC
BTCUSDT_240628,2024-04-19 08:00:00,2024-04-19 08:25:00,0.819140140671999,0.8234663626609606,540.5862081888043,0.9777285883927161,FULL,15,BTC
BTCUSDT_240927,2024-06-25 01:00:00,2024-07-01 02:35:00,0.9013349979244337,0.7752734326765035,508.92792684942856,0.937937396245668,FULL,15,BTC
BTCUSDT_241227,2024-07-15 03:00:00,2024-07-29 00:55:00,0.9528556544648078,0.7166339822707357,470.34155761032594,0.8896880434651362,FULL,15,BTC
BTCUSDT_250328,2024-12-16 00:00:00,2024-12-16 16:20:00,1.020590960584124,0.8286273611081654,543.8904973537484,0.9877474853141578,FULL,15,BTC
BTCUSDT_250926,2025-03-28 10:00:00,2025-05-26 12:20:00,1.4336185171819036,0.6104768921966489,400.74946643957605,0.8100972829283758,FULL,15,BTC
BTCUSDT_260327,2025-10-13 16:00:00,2025-10-13 20:05:00,1.2932714131892866,0.8282579555549978,543.6999134520752,0.9848371709113323,FULL,15,BTC
BTCUSDT_260327,2025-11-29 19:00:00,2025-12-03 15:05:00,1.5352805297633565,0.8324043905298765,546.4885989016434,0.9894477197527748,FULL,15,BTC
BTCUSDT_260626,2026-02-07 00:00:00,2026-02-08 13:45:00,1.5228452072313603,0.7894621212870289,518.3131086379858,0.9454055931327595,FULL,15,BTC
ETHUSDT_220325,2022-01-12 16:00:00,2022-01-15 20:15:00,0.9848880105834781,0.8205252608719841,538.6964582299754,0.9739780879410314,FULL,15,ETH
ETHUSDT_220325,2022-01-26 16:00:00,2022-01-26 19:10:00,1.0643092248908985,0.7850783870700812,515.4513651639128,0.945109728519399,FULL,15,ETH
ETHUSDT_220624,2022-04-17 00:00:00,2022-04-20 12:40:00,1.1126325728001207,0.8290583232866052,544.3402749709778,0.9862981955993162,FULL,15,ETH
ETHUSDT_220624,2022-05-13 02:00:00,2022-05-13 03:10:00,1.1008580834017758,0.8325085549983504,546.6056795222863,0.9910353506438135,FULL,15,ETH
ETHUSDT_220930,2022-06-20 04:00:00,2022-06-20 12:00:00,1.095338852936603,0.8253853796471442,541.9173596063405,0.9871066277186821,FULL,15,ETH
ETHUSDT_221230,2022-09-23 04:00:00,2022-09-23 04:05:00,1.1703788856230852,0.8534682036265209,560.3569366377343,1.006110106620949,FULL,15,ETH
ETHUSDT_221230,2022-11-10 06:00:00,2022-11-15 02:50:00,1.26995063192406,0.8254241014629352,541.982413441318,0.9859316068257544,FULL,15,ETH
ETHUSDT_231229,2023-08-22 08:00:00,2023-08-29 14:50:00,1.2645025811230404,0.7523425068928395,493.93003661686004,0.910923236792547,FULL,15,ETH
ETHUSDT_240628,2024-01-11 20:00:00,2024-02-25 20:20:00,1.2820323753356087,0.783940861542477,514.456571130528,0.9704778567931077,FULL,15,ETH
ETHUSDT_240628,2024-03-24 16:00:00,2024-03-29 13:40:00,1.2137407713944885,0.7056768732134541,463.12479415401157,0.8702148894088615,FULL,15,ETH
ETHUSDT_240628,2024-04-08 00:00:00,2024-04-08 23:00:00,1.0513996915862598,0.5440138322855049,357.0848312385622,0.7131524694058529,FULL,15,ETH
ETHUSDT_240628,2024-04-18 19:00:00,2024-05-23 11:50:00,1.4426993833549595,0.7488238254035043,491.59057243575796,0.945740029098977,FULL,15,ETH
ETHUSDT_240927,2024-06-23 08:00:00,2024-07-01 04:00:00,1.427316363633154,0.7959580475427929,522.5056104339354,0.9504787011499318,FULL,15,ETH
ETHUSDT_241227,2024-08-06 16:00:00,2024-08-06 17:15:00,1.75996533807037,0.7572214602201709,497.0702128942421,0.9127151718988628,FULL,15,ETH
ETHUSDT_250328,2024-12-15 15:00:00,2024-12-16 18:50:00,2.0362519381996247,0.7707325653920272,505.8879987973709,0.9346845373914581,FULL,15,ETH
ETHUSDT_250926,2025-04-04 07:00:00,2025-05-12 09:35:00,2.958827102974896,0.5333323001125279,350.1110859414082,0.7525902122695017,FULL,15,ETH
ETHUSDT_251226,2025-06-27 11:00:00,2025-07-16 18:40:00,2.4968963473841446,0.4347443402577101,285.3970072711173,0.6475991663850604,FULL,15,ETH
ETHUSDT_251226,2025-08-31 17:00:00,2025-09-14 13:30:00,1.6514080472425943,0.7466709135712116,490.1897232979819,0.9060113992651659,FULL,15,ETH
ETHUSDT_260327,2026-02-02 16:00:00,2026-02-07 16:15:00,1.9059013047185969,0.7700327739234675,505.58709947534476,0.9030716111709838,FULL,15,ETH
ETHUSDT_260925,2026-03-27 16:00:00,2026-04-07 23:30:00,2.0260344777208146,0.8155056555782361,535.4005495857691,0.990932153304235,FULL,15,ETH
ETHUSDT_260925,2026-06-10 00:00:00,2026-06-15 15:55:00,2.145482489499229,0.8121052564685507,533.2082927212699,0.9836272588194009,FULL,15,ETH
BTCUSDT_220325,2022-01-15 16:00:00,2022-01-15 16:55:00,0.9798496337875443,0.778712526705232,381.4724448144661,0.9845634246467452,FULL,20,BTC
BTCUSDT_220325,2022-01-28 04:00:00,2022-02-07 15:40:00,1.0515281432441284,0.7424979681443769,363.757584781249,0.9819401960141014,FULL,20,BTC
BTCUSDT_220624,2022-04-24 01:00:00,2022-05-01 22:40:00,1.0671582930714143,0.7480061257531921,366.47469199410705,0.9457111807223458,FULL,20,BTC
BTCUSDT_221230,2022-11-10 08:00:00,2022-11-22 00:45:00,1.0035676250077645,0.7512610619218173,368.09660251772925,0.9453782148203935,FULL,20,BTC
BTCUSDT_230630,2023-04-09 08:00:00,2023-04-14 04:05:00,0.9379880694666578,0.7284470252537119,356.8574556441316,0.954564625815243,FULL,20,BTC
BTCUSDT_230929,2023-07-13 00:00:00,2023-07-13 15:50:00,0.8721085591409623,0.7499351312440564,367.3645603633136,0.9605734411518426,FULL,20,BTC
BTCUSDT_230929,2023-08-23 00:00:00,2023-08-29 14:50:00,0.8681714570418051,0.6400331972610511,313.5628293669717,0.8551088245406954,FULL,20,BTC
BTCUSDT_240329,2023-10-01 19:00:00,2023-10-27 12:25:00,0.9139677668039371,0.5040535391122721,246.90058122307494,0.7637297557750904,FULL,20,BTC
BTCUSDT_240628,2024-03-25 08:00:00,2024-03-30 17:30:00,0.66419436933297,0.457783423915517,224.15863743735244,0.6792699494865306,FULL,20,BTC
BTCUSDT_240927,2024-04-08 00:00:00,2024-04-08 12:45:00,0.45092969170533714,0.3624390395363339,177.41375393954192,0.5881189517543691,FULL,20,BTC
BTCUSDT_240628,2024-04-19 08:00:00,2024-04-19 08:25:00,0.7208976855136536,0.7634056291297457,373.93620652230425,0.9701513507734623,FULL,20,BTC
BTCUSDT_240927,2024-06-25 01:00:00,2024-07-01 02:35:00,0.8173453826450149,0.6988121947994909,342.27792518292864,0.9168211412098506,FULL,20,BTC
BTCUSDT_241227,2024-07-15 03:00:00,2024-07-29 00:55:00,0.8796331253023578,0.6201957658905075,303.69155594382596,0.8521454742506455,FULL,20,BTC
BTCUSDT_250328,2024-12-16 00:00:00,2024-12-16 16:20:00,0.9630095544936284,0.7703104778591405,377.2404956872484,0.9835780422043261,FULL,20,BTC
BTCUSDT_250926,2025-03-28 10:00:00,2025-05-26 12:20:00,1.4826642235000118,0.47794603875646013,234.0994647730762,0.7454850207546541,FULL,20,BTC
BTCUSDT_260327,2025-10-13 16:00:00,2025-10-13 20:05:00,1.2891341309626903,0.7698228409703913,377.04991178557515,0.9796780285587047,FULL,20,BTC
BTCUSDT_260327,2025-11-29 19:00:00,2025-12-03 15:05:00,1.6107951372218445,0.7753894404487379,379.83859723514325,0.9858579017769943,FULL,20,BTC
BTCUSDT_260626,2026-02-07 00:00:00,2026-02-08 13:45:00,1.593399345392489,0.7178416147769965,351.66310697148583,0.9268337375771271,FULL,20,BTC
ETHUSDT_220325,2022-01-12 16:00:00,2022-01-15 20:15:00,0.9798506807779708,0.7594701284765328,372.0464565634755,0.9651257486443582,FULL,20,ETH
ETHUSDT_220325,2022-01-26 16:00:00,2022-01-26 19:10:00,1.0852062248926404,0.711969735688078,348.80136349741275,0.9264380199497853,FULL,20,ETH
ETHUSDT_220624,2022-04-17 00:00:00,2022-04-20 12:40:00,1.1509031513507275,0.7709119964323676,377.69027330447784,0.9816374855109812,FULL,20,ETH
ETHUSDT_220624,2022-05-13 02:00:00,2022-05-13 03:10:00,1.1346638320270916,0.7755358436979889,379.9556778557863,0.987985998602735,FULL,20,ETH
ETHUSDT_220930,2022-06-20 04:00:00,2022-06-20 12:00:00,1.1270787658821155,0.765988023283536,375.2673579398402,0.9827207851897201,FULL,20,ETH
ETHUSDT_221230,2022-09-23 04:00:00,2022-09-23 04:05:00,1.2300315246576432,0.8036237440789489,393.70693497123426,1.008188528982762,FULL,20,ETH
ETHUSDT_221230,2022-11-10 06:00:00,2022-11-15 02:50:00,1.3695645090300161,0.7660457359963257,375.3324117748182,0.9811465351266909,FULL,20,ETH
ETHUSDT_231229,2023-08-22 08:00:00,2023-08-29 14:50:00,1.361729752383355,0.6680918224143119,327.2800349503601,0.8806201832600125,FULL,20,ETH
ETHUSDT_240628,2024-01-11 20:00:00,2024-02-25 20:20:00,1.3868922454082278,0.7103977870972881,347.8065694640279,0.9604289915095278,FULL,20,ETH
ETHUSDT_240628,2024-03-24 16:00:00,2024-03-29 13:40:00,1.288387708866393,0.6055022537776693,296.4747924875115,0.826041758320432,FULL,20,ETH
ETHUSDT_240628,2024-04-08 00:00:00,2024-04-08 23:00:00,1.0586095812894596,0.3888494342844456,190.4348295720623,0.6155430953631753,FULL,20,ETH
ETHUSDT_240628,2024-04-18 19:00:00,2024-05-23 11:50:00,1.5839469883747688,0.6633692777480731,324.9405707692579,0.9272798336740226,FULL,20,ETH
ETHUSDT_240927,2024-06-23 08:00:00,2024-07-01 04:00:00,1.561428019697109,0.7265344391249443,355.85560876743534,0.9336294835341015,FULL,20,ETH
ETHUSDT_241227,2024-08-06 16:00:00,2024-08-06 17:15:00,2.046632151404794,0.6746165261757641,330.4202112277419,0.883016675998399,FULL,20,ETH
ETHUSDT_250328,2024-12-15 15:00:00,2024-12-16 18:50:00,2.4750008633878187,0.6927141278625613,339.237997130871,0.9124580474063189,FULL,20,ETH
ETHUSDT_250926,2025-04-04 07:00:00,2025-05-12 09:35:00,3.9702187887298273,0.37455595127350994,183.46108427490825,0.6684129212927378,FULL,20,ETH
ETHUSDT_251226,2025-06-27 11:00:00,2025-07-16 18:40:00,3.1437760439215188,0.24242944021559704,118.74700560461736,0.5277030982549106,FULL,20,ETH
ETHUSDT_251226,2025-08-31 17:00:00,2025-09-14 13:30:00,1.724379448174783,0.6604868535053615,323.53972163148205,0.8740359189702367,FULL,20,ETH
ETHUSDT_260327,2026-02-02 16:00:00,2026-02-07 16:15:00,2.0787134271917074,0.6918090638478024,338.9370978088446,0.8701012687651533,FULL,20,ETH
ETHUSDT_260925,2026-03-27 16:00:00,2026-04-07 23:30:00,2.2534087042372883,0.7527428505581457,368.75054791926885,0.9878473785600436,FULL,20,ETH
ETHUSDT_260925,2026-06-10 00:00:00,2026-06-15 15:55:00,2.430552022247943,0.7481921328645145,366.5582910547701,0.9780580075931827,FULL,20,ETH
