config,cost,scope,mode,L,cagr_IS,cagr_OOS,maxdd_IS,maxdd_OOS,sharpe_IS,sharpe_OOS,worstday_IS,worstday_OOS,liq_IS,liq_OOS,entries_IS,rolls_IS,entries_OOS,rolls_OOS,margin_rebalances_OOS,y2022_fullrun,y2023_fullrun,y2024_fullrun,y2025_fullrun,y2026_fullrun
short_A,mmr1pct,BTC+ETH,cross,1,1.2,-0.05,-2.3,-1.1,0.93,-0.1,-1.0,-0.2,0,0,13,0,6,0,0,-0.3,0.0,4.0,-0.1,0.1
short_A,mmr1pct,BTC+ETH,cross,3,3.59,-0.13,-6.8,-3.3,0.92,-0.09,-3.1,-0.7,0,0,13,0,6,0,0,-0.9,0.0,12.2,-0.4,0.2
short_A,mmr1pct,BTC+ETH,cross,5,5.96,-0.2,-11.1,-5.4,0.92,-0.07,-5.2,-1.2,0,0,13,0,6,0,0,-1.5,0.0,20.8,-0.5,0.5
short_A,mmr1pct,BTC+ETH,cross,10,11.78,-0.28,-21.1,-10.5,0.91,-0.04,-10.5,-2.3,0,0,13,0,6,0,0,-3.2,0.0,44.2,-0.7,1.2
short_A,mmr1pct,BTC+ETH,cross,15,17.45,-0.24,-30.2,-15.5,0.9,-0.0,-15.7,-3.4,0,0,13,0,6,0,0,-4.9,0.0,70.4,-0.5,2.2
short_A,mmr1pct,BTC+ETH,cross,20,22.96,-0.09,-38.4,-20.2,0.89,0.03,-21.0,-4.4,0,0,13,0,6,0,0,-6.7,0.0,99.3,-0.1,3.4
short_A,mmr1pct,ETH,cross,1,1.51,0.66,-3.3,-0.9,0.91,1.28,-1.2,-0.2,0,0,7,0,2,0,0,-0.2,0.0,4.8,0.7,0.4
short_A,mmr1pct,ETH,cross,3,4.5,1.99,-9.5,-2.7,0.91,1.28,-3.6,-0.7,0,0,7,0,2,0,0,-0.6,0.0,14.8,2.1,1.2
short_A,mmr1pct,ETH,cross,5,7.45,3.32,-15.2,-4.5,0.91,1.29,-6.0,-1.1,0,0,7,0,2,0,0,-1.1,0.0,25.4,3.5,2.0
short_A,mmr1pct,ETH,cross,10,14.72,6.66,-28.0,-8.9,0.9,1.3,-11.9,-2.2,0,0,7,0,2,0,0,-2.4,0.0,54.7,7.0,4.1
short_A,mmr1pct,ETH,cross,15,21.78,10.01,-38.8,-13.2,0.9,1.3,-17.9,-3.2,0,0,7,0,2,0,0,-3.9,0.0,87.9,10.5,6.1
short_A,mmr1pct,ETH,cross,20,28.64,13.37,-48.1,-17.4,0.9,1.31,-23.9,-4.1,0,0,7,0,2,0,0,-5.6,0.0,125.4,14.0,8.1
short_A,slip_x2,BTC,cross,1,0.73,-0.96,-2.0,-2.0,0.59,-1.2,-0.9,-0.5,0,0,6,0,4,0,0,-0.5,0.0,2.7,-1.2,-0.4
short_A,slip_x2,BTC,cross,3,2.18,-2.87,-5.9,-6.0,0.59,-1.2,-2.8,-1.4,0,0,6,0,4,0,0,-1.4,0.0,8.2,-3.5,-1.3
short_A,slip_x2,BTC,cross,5,3.59,-4.77,-9.7,-9.9,0.59,-1.2,-4.7,-2.4,0,0,6,0,4,0,0,-2.4,0.0,13.8,-5.7,-2.2
short_A,slip_x2,BTC,cross,10,6.99,-9.43,-18.7,-19.0,0.59,-1.2,-9.4,-4.7,0,0,6,0,4,0,0,-4.7,0.0,28.5,-11.3,-4.4
short_A,slip_x2,BTC,cross,15,10.2,-14.0,-27.0,-27.2,0.59,-1.19,-14.1,-7.0,0,0,6,0,4,0,0,-7.1,0.0,44.0,-16.8,-6.5
short_A,slip_x2,BTC,cross,20,13.2,-18.45,-34.7,-34.8,0.6,-1.19,-18.8,-9.1,0,0,6,0,4,0,0,-9.4,0.0,60.2,-22.0,-8.7
short_A,slip_x2,BTC+ETH,cross,1,1.03,-0.19,-2.5,-1.2,0.79,-0.4,-1.1,-0.2,0,0,13,0,6,0,0,-0.5,0.0,3.6,-0.3,-0.1
short_A,slip_x2,BTC+ETH,cross,3,3.06,-0.57,-7.2,-3.5,0.79,-0.39,-3.3,-0.7,0,0,13,0,6,0,0,-1.5,0.0,11.1,-0.7,-0.1
short_A,slip_x2,BTC+ETH,cross,5,5.06,-0.91,-11.7,-5.8,0.78,-0.37,-5.4,-1.2,0,0,13,0,6,0,0,-2.5,0.0,19.0,-1.1,-0.1
short_A,slip_x2,BTC+ETH,cross,10,9.92,-1.67,-22.2,-11.3,0.78,-0.34,-10.9,-2.3,0,0,13,0,6,0,0,-5.1,0.0,40.0,-1.9,0.1
short_A,slip_x2,BTC+ETH,cross,15,14.57,-2.28,-31.7,-16.6,0.77,-0.3,-16.3,-3.4,0,0,13,0,6,0,0,-7.8,0.0,63.1,-2.3,0.6
short_A,slip_x2,BTC+ETH,cross,20,19.01,-2.74,-40.2,-21.7,0.77,-0.26,-21.7,-4.4,0,0,13,0,6,0,0,-10.5,0.0,88.4,-2.4,1.3
short_A,slip_x2,ETH,cross,1,1.32,0.57,-3.4,-0.9,0.79,1.08,-1.2,-0.2,0,0,7,0,2,0,0,-0.5,0.0,4.6,0.6,0.3
short_A,slip_x2,ETH,cross,3,3.92,1.71,-9.9,-2.7,0.79,1.08,-3.7,-0.7,0,0,7,0,2,0,0,-1.6,0.0,14.1,1.9,1.0
short_A,slip_x2,ETH,cross,5,6.48,2.85,-15.9,-4.5,0.79,1.09,-6.2,-1.1,0,0,7,0,2,0,0,-2.7,0.0,24.1,3.1,1.6
short_A,slip_x2,ETH,cross,10,12.7,5.7,-29.2,-8.9,0.79,1.09,-12.4,-2.2,0,0,7,0,2,0,0,-5.5,0.0,51.5,6.2,3.3
short_A,slip_x2,ETH,cross,15,18.64,8.56,-40.5,-13.2,0.79,1.1,-18.5,-3.2,0,0,7,0,2,0,0,-8.5,0.0,82.6,9.3,4.9
short_A,slip_x2,ETH,cross,20,24.3,11.43,-50.1,-17.5,0.79,1.11,-24.7,-4.2,0,0,7,0,2,0,0,-11.7,0.0,117.4,12.4,6.6
short_A_mk,maker_fut,BTC,cross,1,1.02,-0.62,-1.7,-1.6,0.85,-0.83,-0.8,-0.5,0,0,6,0,4,0,0,-0.3,0.0,3.4,-0.9,-0.2
short_A_mk,maker_fut,BTC,cross,3,3.04,-1.85,-5.1,-4.7,0.85,-0.83,-2.5,-1.4,0,0,6,0,4,0,0,-1.0,0.0,10.5,-2.6,-0.5
short_A_mk,maker_fut,BTC,cross,5,5.05,-3.08,-8.3,-7.7,0.85,-0.83,-4.2,-2.4,0,0,6,0,4,0,0,-1.7,0.0,17.9,-4.3,-0.8
short_A_mk,maker_fut,BTC,cross,10,9.98,-6.14,-16.1,-14.9,0.84,-0.82,-8.4,-4.7,0,0,6,0,4,0,0,-3.3,0.0,37.6,-8.5,-1.6
short_A_mk,maker_fut,BTC,cross,15,14.77,-9.17,-23.4,-21.6,0.83,-0.82,-12.5,-6.9,0,0,6,0,4,0,0,-5.0,0.0,59.2,-12.7,-2.4
short_A_mk,maker_fut,BTC,cross,20,19.42,-12.18,-30.3,-27.7,0.82,-0.81,-16.7,-9.0,0,0,6,0,4,0,0,-6.7,0.0,82.5,-16.8,-3.2
short_A_mk,maker_fut,BTC+ETH,cross,1,1.34,0.06,-2.2,-1.0,1.05,0.13,-1.0,-0.2,0,0,13,0,6,0,0,-0.1,0.0,4.2,-0.0,0.2
short_A_mk,maker_fut,BTC+ETH,cross,3,4.0,0.19,-6.5,-3.1,1.04,0.15,-3.0,-0.7,0,0,13,0,6,0,0,-0.5,0.0,13.0,-0.1,0.5
short_A_mk,maker_fut,BTC+ETH,cross,5,6.65,0.34,-10.6,-5.1,1.04,0.16,-4.9,-1.2,0,0,13,0,6,0,0,-0.8,0.0,22.3,-0.1,0.9
short_A_mk,maker_fut,BTC+ETH,cross,10,13.21,0.78,-20.1,-9.9,1.02,0.2,-9.9,-2.3,0,0,13,0,6,0,0,-1.7,0.0,47.6,0.2,2.0
short_A_mk,maker_fut,BTC+ETH,cross,15,19.68,1.32,-28.8,-14.5,1.01,0.23,-14.8,-3.3,0,0,13,0,6,0,0,-2.7,0.0,76.1,0.8,3.4
short_A_mk,maker_fut,BTC+ETH,cross,20,26.03,1.95,-36.7,-19.0,1.0,0.27,-19.8,-4.3,0,0,13,0,6,0,0,-3.8,0.0,108.0,1.6,5.0
short_A_mk,maker_fut,ETH,cross,1,1.65,0.74,-3.2,-0.9,1.0,1.43,-1.1,-0.2,0,0,7,0,2,0,0,0.0,0.0,5.0,0.8,0.5
short_A_mk,maker_fut,ETH,cross,3,4.94,2.21,-9.1,-2.7,1.0,1.44,-3.4,-0.7,0,0,7,0,2,0,0,0.1,0.0,15.4,2.3,1.4
short_A_mk,maker_fut,ETH,cross,5,8.2,3.69,-14.7,-4.5,1.0,1.44,-5.7,-1.1,0,0,7,0,2,0,0,0.1,0.0,26.5,3.8,2.3
short_A_mk,maker_fut,ETH,cross,10,16.27,7.4,-26.9,-8.8,1.0,1.45,-11.3,-2.1,0,0,7,0,2,0,0,0.0,0.0,57.2,7.6,4.7
short_A_mk,maker_fut,ETH,cross,15,24.21,11.13,-37.4,-13.1,1.0,1.46,-17.0,-3.1,0,0,7,0,2,0,0,-0.3,0.0,92.3,11.4,7.0
short_A_mk,maker_fut,ETH,cross,20,32.0,14.87,-46.4,-17.2,0.99,1.47,-22.6,-4.1,0,0,7,0,2,0,0,-0.8,0.0,132.0,15.2,9.3
short_B,base,BTC,cross,1,0.69,2.04,-6.2,-1.8,0.3,1.0,-1.5,-0.6,0,0,14,0,5,0,0,-0.2,-1.5,3.9,2.2,1.1
short_B,base,BTC,cross,3,1.92,6.12,-17.6,-5.4,0.3,1.0,-4.4,-1.9,0,0,14,0,5,0,0,-0.6,-4.4,11.8,6.5,3.4
short_B,base,BTC,cross,5,2.97,10.21,-27.9,-9.0,0.31,1.0,-7.3,-3.2,0,0,14,0,5,0,0,-1.0,-7.4,19.7,10.7,5.6
short_B,base,BTC,cross,10,4.79,20.47,-49.3,-17.5,0.31,1.01,-14.5,-6.5,0,0,14,0,5,0,0,-2.0,-14.7,39.3,20.6,11.2
short_B,base,BTC,cross,15,5.46,30.71,-65.4,-25.6,0.32,1.03,-21.8,-9.7,0,0,14,0,5,0,0,-3.1,-21.9,57.8,29.5,16.8
short_B,base,BTC,cross,20,4.94,40.89,-77.4,-33.4,0.33,1.04,-29.0,-13.0,0,0,14,0,5,0,0,-4.3,-29.2,74.3,37.6,22.4
short_B,base,BTC,cross_stress,1,0.69,2.04,-10.9,-4.5,0.3,1.0,-1.5,-0.6,0,0,14,0,5,0,0,-0.2,-1.5,3.9,2.2,1.1
short_B,base,BTC,cross_stress,3,1.92,6.12,-31.8,-13.4,0.3,1.0,-4.4,-1.9,0,0,14,0,5,0,0,-0.6,-4.4,11.8,6.5,3.4
short_B,base,BTC,cross_stress,5,2.97,10.21,-51.8,-22.0,0.31,1.0,-7.3,-3.2,0,0,14,0,5,0,0,-1.0,-7.4,19.7,10.7,5.6
short_B,base,BTC,cross_stress,10,-100.0,20.47,-100.0,-42.7,-0.75,1.01,-100.0,-6.5,1,0,8,0,5,0,0,-2.0,-100.0,-100.0,-100.0,-100.0
short_B,base,BTC,cross_stress,15,-100.0,30.71,-100.0,-62.2,-1.05,1.03,-100.0,-9.7,1,0,4,0,5,0,0,-100.0,-100.0,-100.0,-100.0,-100.0
short_B,base,BTC,cross_stress,20,-100.0,-100.0,-100.0,-100.0,-1.04,-0.75,-100.0,-100.0,1,1,4,0,2,0,0,-100.0,-100.0,-100.0,-100.0,-100.0
short_B,base,BTC,isolated,1,0.69,2.04,-10.9,-4.5,0.3,1.0,-1.5,-0.6,0,0,14,0,5,0,0,-0.2,-1.5,3.9,2.2,1.1
short_B,base,BTC,isolated,3,0.15,-3.43,-30.6,-19.1,0.06,-0.32,-5.5,-7.6,4,6,16,0,9,0,0,-3.0,-5.5,10.0,3.6,1.1
short_B,base,BTC,isolated,5,-11.41,-14.14,-44.0,-39.2,-0.49,-0.96,-12.3,-7.8,19,14,27,0,16,0,0,-4.1,-24.5,-3.3,-29.6,-3.7
short_B,base,BTC,isolated,10,-77.33,-86.79,-98.9,-96.8,-3.5,-4.14,-19.7,-23.3,70,48,73,0,48,0,0,-61.0,-46.7,-94.3,-90.0,-61.2
short_B,base,BTC,isolated,15,-99.02,-99.77,-100.0,-100.0,-4.59,-5.86,-43.4,-43.3,146,101,147,0,101,0,0,-92.5,-85.7,-100.0,0.0,0.0
short_B,base,BTC,isolated,20,-99.04,-99.98,-100.0,-100.0,-3.34,-4.62,-63.4,-64.1,98,93,98,0,93,0,0,-99.9,-99.3,-89.6,0.0,0.0
short_B,base,BTC,isolated_rb,1,0.65,2.01,-10.9,-4.5,0.28,0.98,-1.5,-0.6,0,0,14,0,5,0,1,-0.2,-1.5,3.9,2.1,1.1
short_B,base,BTC,isolated_rb,3,0.56,3.82,-32.2,-14.4,0.11,0.64,-4.4,-1.9,0,0,14,0,5,0,25,-1.3,-5.0,8.9,3.6,2.9
short_B,base,BTC,isolated_rb,5,-8.39,-2.19,-43.6,-28.7,-0.49,-0.15,-16.9,-3.7,1,0,15,0,5,0,77,-4.2,-22.0,3.6,-4.4,1.8
short_B,base,BTC,isolated_rb,10,-39.67,-48.78,-81.8,-72.1,-1.53,-3.41,-17.9,-6.8,5,1,18,0,6,0,283,-37.4,-6.5,-62.0,-52.9,-53.0
short_B,base,BTC,isolated_rb,15,-86.7,-97.7,-99.8,-99.8,-2.28,-5.06,-27.2,-49.2,26,18,33,0,20,0,514,-73.0,-19.3,-98.9,-99.1,-76.6
short_B,base,BTC,isolated_rb,20,-99.06,-99.98,-100.0,-100.0,-3.82,-5.71,-61.4,-61.8,55,49,58,0,49,0,524,-98.4,-93.1,-99.9,0.0,0.0
short_B,base,BTC,pm_approx,1,0.69,2.04,-6.2,-1.8,0.3,1.0,-1.5,-0.6,0,0,14,0,5,0,0,-0.2,-1.5,3.9,2.2,1.1
short_B,base,BTC,pm_approx,3,1.92,6.12,-17.6,-5.4,0.3,1.0,-4.4,-1.9,0,0,14,0,5,0,0,-0.6,-4.4,11.8,6.5,3.4
short_B,base,BTC,pm_approx,5,2.97,10.21,-27.9,-9.0,0.31,1.0,-7.3,-3.2,0,0,14,0,5,0,0,-1.0,-7.4,19.7,10.7,5.6
short_B,base,BTC,pm_approx,10,4.79,20.47,-49.3,-17.5,0.31,1.01,-14.5,-6.5,0,0,14,0,5,0,0,-2.0,-14.7,39.3,20.6,11.2
short_B,base,BTC,pm_approx,15,5.46,30.71,-65.4,-25.6,0.32,1.03,-21.8,-9.7,0,0,14,0,5,0,0,-3.1,-21.9,57.8,29.5,16.8
short_B,base,BTC,pm_approx,20,4.94,40.89,-77.4,-33.4,0.33,1.04,-29.0,-13.0,0,0,14,0,5,0,0,-4.3,-29.2,74.3,37.6,22.4
short_B,base,BTC+ETH,cross,1,1.5,1.04,-5.2,-3.2,0.67,0.61,-1.7,-0.7,0,0,29,0,12,0,0,0.8,-0.7,4.6,0.7,0.9
short_B,base,BTC+ETH,cross,3,4.49,3.04,-14.8,-9.2,0.68,0.61,-5.0,-1.9,0,0,29,0,12,0,0,2.4,-2.0,14.2,1.6,2.6
short_B,base,BTC+ETH,cross,5,7.46,4.95,-23.6,-14.7,0.69,0.61,-8.4,-3.2,0,0,29,0,12,0,0,4.0,-3.3,24.1,1.9,4.3
short_B,base,BTC+ETH,cross,10,14.84,9.3,-42.0,-26.8,0.73,0.61,-17.0,-6.3,0,0,29,0,12,0,0,8.2,-6.1,50.8,-0.2,8.5
short_B,base,BTC+ETH,cross,15,22.18,13.03,-56.7,-36.8,0.76,0.61,-25.9,-9.2,0,0,29,0,12,0,0,12.6,-8.6,80.1,-6.1,12.7
short_B,base,BTC+ETH,cross,20,29.52,16.14,-68.7,-45.3,0.79,0.61,-34.9,-12.0,0,0,29,0,12,0,0,17.3,-10.8,111.8,-15.5,16.8
short_B,base,BTC+ETH,cross_stress,1,1.5,1.04,-8.2,-6.1,0.67,0.61,-1.7,-0.7,0,0,29,0,12,0,0,0.8,-0.7,4.6,0.7,0.9
short_B,base,BTC+ETH,cross_stress,3,4.49,3.04,-24.4,-17.9,0.68,0.61,-5.0,-1.9,0,0,29,0,12,0,0,2.4,-2.0,14.2,1.6,2.6
short_B,base,BTC+ETH,cross_stress,5,7.46,4.95,-40.2,-29.1,0.69,0.61,-8.4,-3.2,0,0,29,0,12,0,0,4.0,-3.3,24.1,1.9,4.3
short_B,base,BTC+ETH,cross_stress,10,-100.0,9.3,-100.0,-54.6,-0.96,0.61,-100.0,-6.3,2,0,15,0,12,0,0,-51.0,-100.0,-100.0,-100.0,-100.0
short_B,base,BTC+ETH,cross_stress,15,-100.0,-13.81,-100.0,-77.6,-0.91,0.03,-100.0,-49.7,2,1,11,0,6,0,0,-100.0,-100.0,-100.0,-100.0,-100.0
short_B,base,BTC+ETH,cross_stress,20,-100.0,-100.0,-100.0,-100.0,-0.85,-1.24,-100.0,-100.0,2,2,11,0,3,0,0,-100.0,-100.0,-100.0,-100.0,-100.0
short_B,base,BTC+ETH,isolated,1,1.5,1.04,-8.2,-6.1,0.67,0.61,-1.7,-0.7,0,0,29,0,12,0,0,0.8,-0.7,4.6,1.2,0.9
short_B,base,BTC+ETH,isolated,3,5.14,-3.08,-24.9,-14.6,0.69,-0.39,-5.0,-3.9,14,18,35,0,23,0,0,-1.8,-2.6,22.0,-0.3,-1.8
short_B,base,BTC+ETH,isolated,5,-13.02,-27.02,-41.0,-46.4,-0.88,-2.3,-10.4,-6.3,45,45,61,0,48,0,0,-13.9,-13.4,-11.1,-32.4,-16.8
short_B,base,BTC+ETH,isolated,10,-80.23,-91.21,-99.3,-98.4,-4.28,-5.28,-20.0,-14.4,176,157,181,0,157,0,0,-76.8,-42.6,-94.1,-92.0,-63.0
short_B,base,BTC+ETH,isolated,15,-99.02,-99.84,-100.0,-100.0,-4.72,-6.19,-43.4,-40.2,280,230,282,0,230,0,0,-96.3,-85.6,-100.0,0.0,0.0
short_B,base,BTC+ETH,isolated,20,-99.02,-99.98,-100.0,-100.0,-3.48,-4.76,-63.4,-75.9,190,191,190,0,191,0,0,-99.9,-99.2,-80.3,0.0,0.0
short_B,base,BTC+ETH,isolated_rb,1,1.46,0.94,-8.2,-6.1,0.65,0.56,-1.7,-0.7,0,0,29,0,12,0,7,0.8,-0.7,4.5,0.5,0.8
short_B,base,BTC+ETH,isolated_rb,3,2.62,-0.31,-24.3,-18.2,0.42,-0.03,-5.1,-2.2,0,0,29,0,12,0,79,0.8,-2.3,10.2,-2.4,1.7
short_B,base,BTC+ETH,isolated_rb,5,-4.1,-9.8,-38.7,-34.0,-0.26,-1.08,-8.6,-5.9,3,1,31,0,12,0,226,-6.7,-11.3,7.2,-11.8,-3.1
short_B,base,BTC+ETH,isolated_rb,10,-47.79,-65.04,-88.1,-84.5,-2.33,-4.85,-16.9,-8.5,16,16,41,0,24,0,800,-45.8,-13.6,-69.2,-61.2,-54.3
short_B,base,BTC+ETH,isolated_rb,15,-89.44,-98.48,-99.9,-99.9,-2.6,-5.75,-27.1,-32.6,81,80,92,0,83,0,1187,-86.1,-20.3,-98.9,-99.0,-73.5
short_B,base,BTC+ETH,isolated_rb,20,-99.07,-99.98,-100.0,-100.0,-3.95,-6.27,-61.4,-65.5,125,124,128,0,124,0,893,-99.2,-93.1,-99.9,0.0,0.0
short_B,base,BTC+ETH,pm_approx,1,1.5,1.04,-5.2,-3.2,0.67,0.61,-1.7,-0.7,0,0,29,0,12,0,0,0.8,-0.7,4.6,0.7,0.9
short_B,base,BTC+ETH,pm_approx,3,4.49,3.04,-14.8,-9.2,0.68,0.61,-5.0,-1.9,0,0,29,0,12,0,0,2.4,-2.0,14.2,1.6,2.6
short_B,base,BTC+ETH,pm_approx,5,7.46,4.95,-23.6,-14.7,0.69,0.61,-8.4,-3.2,0,0,29,0,12,0,0,4.0,-3.3,24.1,1.9,4.3
short_B,base,BTC+ETH,pm_approx,10,14.84,9.3,-42.0,-26.8,0.73,0.61,-17.0,-6.3,0,0,29,0,12,0,0,8.2,-6.1,50.8,-0.2,8.5
short_B,base,BTC+ETH,pm_approx,15,22.18,13.03,-56.7,-36.8,0.76,0.61,-25.9,-9.2,0,0,29,0,12,0,0,12.6,-8.6,80.1,-6.1,12.7
short_B,base,BTC+ETH,pm_approx,20,29.52,16.14,-68.7,-45.3,0.79,0.61,-34.9,-12.0,0,0,29,0,12,0,0,17.3,-10.8,111.8,-15.5,16.8
short_B,base,ETH,cross,1,2.3,0.03,-6.2,-5.3,0.89,0.03,-1.9,-0.8,0,0,15,0,7,0,0,1.7,0.1,5.3,-0.8,0.6
short_B,base,ETH,cross,3,6.94,-0.09,-17.4,-15.1,0.9,0.01,-5.6,-2.2,0,0,15,0,7,0,0,5.3,0.3,16.2,-2.7,1.9
short_B,base,ETH,cross,5,11.6,-0.49,-27.2,-23.9,0.92,-0.01,-9.4,-3.7,0,0,15,0,7,0,0,8.9,0.5,27.8,-5.1,3.1
short_B,base,ETH,cross,10,23.38,-2.69,-46.7,-42.3,0.95,-0.06,-18.7,-7.2,0,0,15,0,7,0,0,18.4,1.0,58.9,-12.9,6.3
short_B,base,ETH,cross,15,35.27,-6.74,-61.1,-56.9,0.98,-0.12,-28.1,-10.4,0,0,15,0,7,0,0,28.4,1.4,93.0,-23.0,9.5
short_B,base,ETH,cross,20,47.21,-12.79,-72.0,-68.5,1.0,-0.2,-37.4,-13.5,0,0,15,0,7,0,0,39.0,1.9,129.7,-34.8,12.6
short_B,base,ETH,cross_stress,1,2.3,0.03,-10.2,-10.7,0.89,0.03,-1.9,-0.8,0,0,15,0,7,0,0,1.7,0.1,5.3,-0.8,0.6
short_B,base,ETH,cross_stress,3,6.94,-0.09,-30.0,-30.2,0.9,0.01,-5.6,-2.2,0,0,15,0,7,0,0,5.3,0.3,16.2,-2.7,1.9
short_B,base,ETH,cross_stress,5,11.6,-0.49,-48.9,-48.5,0.92,-0.01,-9.4,-3.7,0,0,15,0,7,0,0,8.9,0.5,27.8,-5.1,3.1
short_B,base,ETH,cross_stress,10,-100.0,-2.69,-100.0,-88.8,-0.87,-0.06,-100.0,-7.2,1,0,7,0,7,0,0,-100.0,-100.0,-100.0,-100.0,-100.0
short_B,base,ETH,cross_stress,15,-100.0,-100.0,-100.0,-100.0,-0.77,-2.82,-100.0,-100.0,1,1,7,0,1,0,0,-100.0,-100.0,-100.0,-100.0,-100.0
short_B,base,ETH,cross_stress,20,-100.0,-100.0,-100.0,-100.0,-0.66,-4.06,-100.0,-100.0,1,1,7,0,1,0,0,-100.0,-100.0,-100.0,-100.0,-100.0
short_B,base,ETH,isolated,1,2.3,0.03,-10.2,-10.7,0.89,0.03,-1.9,-0.8,0,0,15,0,7,0,0,1.7,0.1,5.3,0.2,0.6
short_B,base,ETH,isolated,3,9.71,-2.73,-29.8,-23.0,1.07,-0.28,-5.6,-4.7,10,12,19,0,14,0,0,-0.7,0.3,33.2,-3.3,-4.2
short_B,base,ETH,isolated,5,-14.69,-41.64,-54.2,-63.3,-0.93,-2.45,-13.0,-13.7,26,31,34,0,32,0,0,-23.7,0.5,-18.4,-35.5,-32.9
short_B,base,ETH,isolated,10,-84.41,-98.97,-99.7,-100.0,-3.53,-5.13,-21.1,-27.1,106,109,108,0,109,0,0,-92.5,-21.2,-93.5,-98.4,-96.6
short_B,base,ETH,isolated,15,-99.02,-99.98,-100.0,-100.0,-3.68,-5.36,-53.7,-52.8,134,129,135,0,129,0,0,-100.0,-40.2,-76.4,0.0,0.0
short_B,base,ETH,isolated,20,-99.0,-99.98,-100.0,-100.0,-2.73,-3.97,-76.8,-79.6,92,98,92,0,98,0,0,-100.0,0.0,0.0,0.0,0.0
short_B,base,ETH,isolated_rb,1,2.26,-0.13,-10.2,-10.8,0.87,-0.06,-1.9,-0.8,0,0,15,0,7,0,6,1.7,0.1,5.2,-1.0,0.5
short_B,base,ETH,isolated_rb,3,4.59,-4.55,-30.8,-31.6,0.62,-0.81,-5.7,-2.5,0,0,15,0,7,0,54,2.8,0.3,11.4,-7.8,0.4
short_B,base,ETH,isolated_rb,5,-0.17,-17.86,-51.2,-50.8,0.06,-1.53,-9.6,-12.2,2,1,16,0,7,0,149,-9.2,0.0,10.2,-17.5,-7.5
short_B,base,ETH,isolated_rb,10,-59.8,-90.63,-96.1,-98.4,-2.11,-4.95,-21.8,-24.1,11,15,23,0,18,0,517,-54.2,-23.5,-81.3,-89.3,-72.3
short_B,base,ETH,isolated_rb,15,-98.24,-99.98,-100.0,-100.0,-4.44,-5.81,-46.8,-61.8,55,62,59,0,63,0,673,-99.1,-52.0,-99.9,-82.9,0.0
short_B,base,ETH,isolated_rb,20,-99.09,-99.98,-100.0,-100.0,-3.52,-4.63,-65.4,-73.8,70,75,70,0,75,0,369,-100.0,-29.0,0.0,0.0,0.0
short_B,base,ETH,pm_approx,1,2.3,0.03,-6.2,-5.3,0.89,0.03,-1.9,-0.8,0,0,15,0,7,0,0,1.7,0.1,5.3,-0.8,0.6
short_B,base,ETH,pm_approx,3,6.94,-0.09,-17.4,-15.1,0.9,0.01,-5.6,-2.2,0,0,15,0,7,0,0,5.3,0.3,16.2,-2.7,1.9
short_B,base,ETH,pm_approx,5,11.6,-0.49,-27.2,-23.9,0.92,-0.01,-9.4,-3.7,0,0,15,0,7,0,0,8.9,0.5,27.8,-5.1,3.1
short_B,base,ETH,pm_approx,10,23.38,-2.69,-46.7,-42.3,0.95,-0.06,-18.7,-7.2,0,0,15,0,7,0,0,18.4,1.0,58.9,-12.9,6.3
short_B,base,ETH,pm_approx,15,35.27,-6.74,-61.1,-56.9,0.98,-0.12,-28.1,-10.4,0,0,15,0,7,0,0,28.4,1.4,93.0,-23.0,9.5
short_B,base,ETH,pm_approx,20,47.21,-12.79,-72.0,-68.5,1.0,-0.2,-37.4,-13.5,0,0,15,0,7,0,0,39.0,1.9,129.7,-34.8,12.6
short_B,deliv_0.02,BTC,cross,1,0.7,2.05,-6.1,-1.8,0.3,1.01,-1.5,-0.6,0,0,14,0,5,0,0,-0.2,-1.4,3.9,2.2,1.1
short_B,deliv_0.02,BTC,cross,3,1.95,6.17,-17.5,-5.4,0.31,1.01,-4.4,-1.9,0,0,14,0,5,0,0,-0.6,-4.3,11.8,6.6,3.4
short_B,deliv_0.02,BTC,cross,5,3.02,10.3,-27.8,-9.0,0.31,1.01,-7.3,-3.2,0,0,14,0,5,0,0,-1.0,-7.2,19.7,10.8,5.6
short_B,deliv_0.02,BTC,cross,10,4.9,20.64,-49.1,-17.5,0.32,1.02,-14.5,-6.5,0,0,14,0,5,0,0,-2.0,-14.4,39.3,20.8,11.2
short_B,deliv_0.02,BTC,cross,15,5.62,30.97,-65.3,-25.6,0.33,1.03,-21.8,-9.7,0,0,14,0,5,0,0,-3.1,-21.6,57.8,29.9,16.8
short_B,deliv_0.02,BTC,cross,20,5.15,41.23,-77.3,-33.4,0.33,1.05,-29.0,-13.0,0,0,14,0,5,0,0,-4.3,-28.7,74.3,38.0,22.4
short_B,deliv_0.02,BTC+ETH,cross,1,1.51,1.06,-5.2,-3.2,0.67,0.62,-1.7,-0.7,0,0,29,0,12,0,0,0.8,-0.7,4.6,0.7,0.9
short_B,deliv_0.02,BTC+ETH,cross,3,4.5,3.11,-14.8,-9.2,0.68,0.62,-5.0,-1.9,0,0,29,0,12,0,0,2.4,-2.0,14.1,1.7,2.6
short_B,deliv_0.02,BTC+ETH,cross,5,7.48,5.06,-23.5,-14.7,0.7,0.62,-8.4,-3.2,0,0,29,0,12,0,0,4.0,-3.2,24.1,2.0,4.4
