book,listing,book_intraday,L,sharpe,cagr,y2025,y2026,dd_daily,dd_intrabar,worst_intraday_loss,listing_liq,half_kelly_oos
as_is,grid_short_median_1.11,close,5.0,1.9922805532005878,1.7512285932061693,3.6882267674934965,0.15115672854841788,0.3424644147981555,0.38376346453018184,-0.24935334624973238,False,8.315024799747325
as_is,grid_short_median_1.11,close,6.0,1.9918429880624646,2.2277513710658474,5.040671779880314,0.1657805428473007,0.39863791888145916,0.4575488057966599,-0.29737340903056075,False,8.301765372915076
as_is,grid_short_median_1.11,stress,1.0,2.007275349349002,0.2619284221262126,0.416969522900301,0.03977273437913076,0.07732792010963807,0.08675905944470153,-0.05959494300843449,False,8.399426342682869
as_is,grid_short_median_1.11,stress,2.0,2.002247600988313,0.5678112574026797,0.9672828353210217,0.075089146856133,0.15004730836330193,0.17029612501210334,-0.11853923519345744,False,8.378063487693662
as_is,grid_short_median_1.11,stress,2.5,2.0000156223849026,0.737606491349291,1.3008487362258454,0.09096758987668174,0.184739341455328,0.21082564713529672,-0.14777147973928806,False,8.367232801745503
as_is,grid_short_median_1.11,stress,3.0,1.9979686092916782,0.918639978993375,1.677911211661629,0.10560807268869654,0.21835134903271258,0.2505151414318447,-0.17684592873792082,False,8.356272850618199
as_is,grid_short_median_1.11,stress,3.5,1.9961046364091333,1.1107739117237938,2.101837424031704,0.11897625587110472,0.25090680209621363,0.28935554969062227,-0.20576415953280836,False,8.345157107212911
as_is,grid_short_median_1.11,stress,4.0,1.994421971204308,1.3137480814176272,2.575874566844883,0.1310413107497077,0.28242889703852636,0.3273389562710307,-0.23452772847928882,False,8.333855247039997
as_is,grid_short_median_1.11,stress,5.0,1.9922805532005878,1.7512285932061693,3.6882267674934965,0.15115672854841788,0.3424644147981555,0.4001465017267348,-0.29159700338860695,False,8.315024799747325
as_is,grid_short_median_1.11,stress,6.0,1.9918429880624646,2.2277513710658474,5.040671779880314,0.1657805428473007,0.39863791888145916,0.4756776213972055,-0.3480657975972101,False,8.301765372915076
haircut50_0.68,grid_short_median_1.11,close,1.0,1.364304450690489,0.1683878969725796,0.26192630080666746,0.026950161119276173,0.0842679953843366,0.09371912871349608,-0.051654969404182904,False,5.71761168213505
haircut50_0.68,grid_short_median_1.11,close,2.0,1.3593103651559444,0.3441327859369194,0.560599465991926,0.048724799580192046,0.16381537241503008,0.18107564586461,-0.10265928798495438,False,5.69653003173626
haircut50_0.68,grid_short_median_1.11,close,2.5,1.3571987086642432,0.43354245827576054,0.7227077092702576,0.057620424548617155,0.2018346833538377,0.22242904608308356,-0.12792154572865921,False,5.686703168592487
haircut50_0.68,grid_short_median_1.11,close,3.0,1.3553426257182644,0.523245333893021,0.8924787383369297,0.0651689675954954,0.23869524891262095,0.2654266980956833,-0.15302600792516619,False,5.677335610610846
haircut50_0.68,grid_short_median_1.11,close,3.5,1.353741783875237,0.6126508519888783,1.0690704133096056,0.07136086630069371,0.27440660803937256,0.30855815579237045,-0.17797425191792793,False,5.6684135813784255
haircut50_0.68,grid_short_median_1.11,close,4.0,1.3523963684523108,0.7011418101552815,1.2514778209663562,0.07619045544572733,0.30897937064735803,0.3509844213979081,-0.20276783406228271,False,5.659921992586236
haircut50_0.68,grid_short_median_1.11,close,5.0,1.3510384831595308,0.8733013178942992,1.6300649303823347,0.08175929934397641,0.3747566151090864,0.43270227464977984,-0.25189713536734926,False,5.64761500612902
haircut50_0.68,grid_short_median_1.11,close,6.0,1.3515103270932056,1.0353280088492571,2.0193894090062607,0.08190641676864585,0.4361314654206391,0.5091425072367117,-0.30042595597170096,False,5.6419171580051115
