pick,method,hedge,Wf,K,Wz,zin,zout,zstop,exec,lev,period,variant,cagr,final,sharpe,worst_day,maxdd,trades,liqs,legged,maker_miss,wbars,fbbars,per_year,cagr_reported,final_reported
pick20,coint,ret,60,10,72,2.0,0.5,3.5,maker,20,IS,base,-0.6875539656513058,0.03047749319032983,-0.22596572091625436,-0.4775020540519225,0.9922459542389717,667,0,54,0,13701,74,"{""2022"": -0.8508, ""2023"": -0.8413, ""2024"": 0.2877}",-0.6875539656513058,0.0304774931903298
pick20,coint,ret,60,10,72,2.0,0.5,3.5,maker,20,IS,tick5bp,-0.8262378963033976,0.005240165157408692,-0.6780823115184209,-0.47750205405192214,0.9983090891303523,667,0,161,1,13707,74,"{""2022"": -0.897, ""2023"": -0.9112, ""2024"": -0.4272}",,
pick20,coint,ret,60,10,72,2.0,0.5,3.5,maker,20,IS,tick10bp,-0.9008465718383987,0.0009732764449416505,-1.1141109413468957,-0.47750205405192225,0.9995648289027143,666,0,274,5,13695,74,"{""2022"": -0.9329, ""2023"": -0.9456, ""2024"": -0.7332}",,
pick20,coint,ret,60,10,72,2.0,0.5,3.5,maker,20,IS,lenient_liq,-0.6875539656513058,0.03047749319032983,-0.22596572091625436,-0.4775020540519225,0.9922459542389717,667,0,54,0,13701,74,"{""2022"": -0.8508, ""2023"": -0.8413, ""2024"": 0.2877}",,
pick20,coint,ret,60,10,72,2.0,0.5,3.5,taker,1,IS,base,-0.08323896390615215,0.7704467118850957,-1.3968411018282576,-0.023927718837852607,0.25980582484341197,667,0,0,0,13701,74,"{""2022"": -0.1198, ""2023"": -0.1073, ""2024"": -0.0195}",-0.0832389639061521,0.7704467118850957
pick20,coint,ret,60,10,72,2.0,0.5,3.5,taker,1,IS,lenient_liq,-0.08323896390615215,0.7704467118850957,-1.3968411018282576,-0.023927718837852607,0.25980582484341197,667,0,0,0,13701,74,"{""2022"": -0.1198, ""2023"": -0.1073, ""2024"": -0.0195}",,
pick20,coint,ret,60,10,72,2.0,0.5,3.5,taker,3,IS,base,-0.23706729620364952,0.4439951860441447,-1.3837978829426967,-0.07182096701673057,0.6057686439357137,667,0,0,0,13701,74,"{""2022"": -0.3247, ""2023"": -0.2942, ""2024"": -0.0685}",-0.2370672962036495,0.4439951860441447
pick20,coint,ret,60,10,72,2.0,0.5,3.5,taker,3,IS,lenient_liq,-0.23706729620364952,0.4439951860441447,-1.3837978829426967,-0.07182096701673057,0.6057686439357137,667,0,0,0,13701,74,"{""2022"": -0.3247, ""2023"": -0.2942, ""2024"": -0.0685}",,
pick20,coint,ret,60,10,72,2.0,0.5,3.5,taker,5,IS,base,-0.37363437312714254,0.24566579203123567,-1.3701080473738447,-0.11976510321959732,0.7981024561635119,667,0,0,0,13701,74,"{""2022"": -0.4889, ""2023"": -0.448, ""2024"": -0.1294}",-0.3736343731271425,0.2456657920312356
pick20,coint,ret,60,10,72,2.0,0.5,3.5,taker,5,IS,lenient_liq,-0.37363437312714254,0.24566579203123567,-1.3701080473738447,-0.11976510321959732,0.7981024561635119,667,0,0,0,13701,74,"{""2022"": -0.4889, ""2023"": -0.448, ""2024"": -0.1294}",,
pick20,coint,ret,60,10,72,2.0,0.5,3.5,taker,10,IS,base,-0.6409198228755604,0.046266839883062856,-1.332775839882544,-0.2398518415483526,0.9685277954649033,667,0,0,0,13701,74,"{""2022"": -0.761, ""2023"": -0.716, ""2024"": -0.3182}",-0.6409198228755604,0.0462668398830628
pick20,coint,ret,60,10,72,2.0,0.5,3.5,taker,10,IS,lenient_liq,-0.6409198228755604,0.046266839883062856,-1.332775839882544,-0.2398518415483526,0.9685277954649033,667,0,0,0,13701,74,"{""2022"": -0.761, ""2023"": -0.716, ""2024"": -0.3182}",,
pick20,coint,ret,60,10,72,2.0,0.5,3.5,taker,15,IS,base,-0.8138715936868295,0.006440775926871619,-1.290355816758378,-0.3602692531589654,0.9963717360714627,667,0,0,0,13701,74,"{""2022"": -0.8994, ""2023"": -0.8649, ""2024"": -0.5262}",-0.8138715936868295,0.0064407759268716
pick20,coint,ret,60,10,72,2.0,0.5,3.5,taker,15,IS,lenient_liq,-0.8138715936868295,0.006440775926871619,-1.290355816758378,-0.3602692531589654,0.9963717360714627,667,0,0,0,13701,74,"{""2022"": -0.8994, ""2023"": -0.8649, ""2024"": -0.5262}",,
pick20,coint,ret,60,10,72,2.0,0.5,3.5,taker,20,IS,base,-0.9144559402549957,0.000624940535463645,-1.24178173508459,-0.48102652282912495,0.9997136070353116,667,0,0,0,13701,74,"{""2022"": -0.9628, ""2023"": -0.9412, ""2024"": -0.7141}",-0.9144559402549955,0.0006249405354636
pick20,coint,ret,60,10,72,2.0,0.5,3.5,taker,20,IS,lenient_liq,-0.9144559402549957,0.000624940535463645,-1.24178173508459,-0.48102652282912495,0.9997136070353116,667,0,0,0,13701,74,"{""2022"": -0.9628, ""2023"": -0.9412, ""2024"": -0.7141}",,
pick20,coint,ret,60,10,72,2.0,0.5,3.5,maker,1,OOS,base,-0.0010289415005155789,0.9982877960268117,0.01682403210497602,-0.03194637593805816,0.09085111440258076,423,0,32,0,8307,0,"{""2025"": 0.0299, ""2026"": -0.0307}",-0.0010289415005155,0.9982877960268116
pick20,coint,ret,60,10,72,2.0,0.5,3.5,maker,1,OOS,tick5bp,-0.03597241804539664,0.9408385489576722,-0.5309634857752867,-0.03194637593805816,0.09699758127895941,423,0,95,0,8307,0,"{""2025"": -0.0115, ""2026"": -0.0482}",,
pick20,coint,ret,60,10,72,2.0,0.5,3.5,maker,1,OOS,tick10bp,-0.0730450803188214,0.8813843422584521,-1.1265981674374688,-0.03194637593805816,0.12831872359691332,422,0,176,4,8314,0,"{""2025"": -0.0491, ""2026"": -0.0731}",,
pick20,coint,ret,60,10,72,2.0,0.5,3.5,maker,1,OOS,lenient_liq,-0.0010289415005155789,0.9982877960268117,0.01682403210497602,-0.03194637593805816,0.09085111440258076,423,0,32,0,8307,0,"{""2025"": 0.0299, ""2026"": -0.0307}",,
pick20,coint,ret,60,10,72,2.0,0.5,3.5,maker,3,OOS,base,-0.014120026344548009,0.9766060783352432,0.026490998400744512,-0.09551133868962769,0.25660609378266275,423,0,32,0,8307,0,"{""2025"": 0.0755, ""2026"": -0.0919}",-0.014120026344548,0.9766060783352432
pick20,coint,ret,60,10,72,2.0,0.5,3.5,maker,3,OOS,tick5bp,-0.11406331805328507,0.8174210346381628,-0.5210070947999832,-0.09551133868962769,0.27152217701691295,423,0,95,0,8307,0,"{""2025"": -0.0492, ""2026"": -0.1403}",,
pick20,coint,ret,60,10,72,2.0,0.5,3.5,maker,3,OOS,tick10bp,-0.2126710247433221,0.6716457782598588,-1.116164970907022,-0.09551133868962758,0.35073382332890857,422,0,176,4,8314,0,"{""2025"": -0.1539, ""2026"": -0.2062}",,
pick20,coint,ret,60,10,72,2.0,0.5,3.5,maker,3,OOS,lenient_liq,-0.014120026344548009,0.9766060783352432,0.026490998400744512,-0.09551133868962769,0.25660609378266275,423,0,32,0,8307,0,"{""2025"": 0.0755, ""2026"": -0.0919}",,
pick20,coint,ret,60,10,72,2.0,0.5,3.5,maker,5,OOS,base,-0.04202830127923807,0.9310208815998188,0.0362017093741769,-0.15864297355349044,0.41528251526696236,423,0,32,0,8307,0,"{""2025"": 0.0988, ""2026"": -0.1527}",-0.042028301279238,0.9310208815998188
pick20,coint,ret,60,10,72,2.0,0.5,3.5,maker,5,OOS,tick5bp,-0.19846432775487088,0.6919404333665113,-0.5109475051302926,-0.15864297355349044,0.42143947313991903,423,0,95,0,8307,0,"{""2025"": -0.1053, ""2026"": -0.2266}",,
pick20,coint,ret,60,10,72,2.0,0.5,3.5,maker,5,OOS,tick10bp,-0.34204042682990654,0.498163600075723,-1.1056083075583376,-0.15864297355349044,0.5297490880842773,422,0,176,4,8314,0,"{""2025"": -0.2641, ""2026"": -0.3231}",,
pick20,coint,ret,60,10,72,2.0,0.5,3.5,maker,5,OOS,lenient_liq,-0.04202830127923807,0.9310208815998188,0.0362017093741769,-0.15864297355349044,0.41528251526696236,423,0,32,0,8307,0,"{""2025"": 0.0988, ""2026"": -0.1527}",,
pick20,coint,ret,60,10,72,2.0,0.5,3.5,maker,10,OOS,base,-0.1728035450785167,0.7292060931681376,0.06063683580272704,-0.31460508427918943,0.7703848132243452,423,0,32,0,8307,0,"{""2025"": 0.0417, ""2026"": -0.3}",-0.1728035450785167,0.7292060931681376
pick20,coint,ret,60,10,72,2.0,0.5,3.5,maker,10,OOS,tick5bp,-0.4214243550613813,0.4021809976225181,-0.4853538719459603,-0.31460508427918943,0.7703848132243452,423,0,95,0,8307,0,"{""2025"": -0.3098, ""2026"": -0.4173}",,
pick20,coint,ret,60,10,72,2.0,0.5,3.5,maker,10,OOS,tick10bp,-0.6121564487796316,0.20666754103997884,-1.078678512693304,-0.314605084279189,0.8170189264751471,422,0,176,4,8314,0,"{""2025"": -0.5364, ""2026"": -0.5542}",,
pick20,coint,ret,60,10,72,2.0,0.5,3.5,maker,10,OOS,lenient_liq,-0.1728035450785167,0.7292060931681376,0.06063683580272704,-0.31460508427918943,0.7703848132243452,423,0,32,0,8307,0,"{""2025"": 0.0417, ""2026"": -0.3}",,
pick20,coint,ret,60,10,72,2.0,0.5,3.5,maker,15,OOS,base,-1.0,0.0,-4.493522436572504,-1.0,1.0,10,1,1,0,160,0,"{""2025"": -1.0, ""2026"": -1.0}",-1.0,0.0
pick20,coint,ret,60,10,72,2.0,0.5,3.5,maker,15,OOS,tick5bp,-1.0,0.0,-4.493522436572504,-1.0,1.0,10,1,1,0,160,0,"{""2025"": -1.0, ""2026"": -1.0}",,
pick20,coint,ret,60,10,72,2.0,0.5,3.5,maker,15,OOS,tick10bp,-1.0,0.0,-4.501504521469757,-1.0,1.0,10,1,2,0,160,0,"{""2025"": -1.0, ""2026"": -1.0}",,
pick20,coint,ret,60,10,72,2.0,0.5,3.5,maker,15,OOS,lenient_liq,-1.0,0.0,-4.493522436572504,-1.0,1.0,10,1,1,0,160,0,"{""2025"": -1.0, ""2026"": -1.0}",,
pick20,coint,ret,60,10,72,2.0,0.5,3.5,maker,20,OOS,base,-1.0,0.0,-4.79172370870234,-1.0,1.0,10,1,1,0,160,0,"{""2025"": -1.0, ""2026"": -1.0}",-1.0,0.0
pick20,coint,ret,60,10,72,2.0,0.5,3.5,maker,20,OOS,tick5bp,-1.0,0.0,-4.79172370870234,-1.0,1.0,10,1,1,0,160,0,"{""2025"": -1.0, ""2026"": -1.0}",,
pick20,coint,ret,60,10,72,2.0,0.5,3.5,maker,20,OOS,tick10bp,-1.0,0.0,-4.801707590102618,-1.0,1.0,10,1,2,0,160,0,"{""2025"": -1.0, ""2026"": -1.0}",,
pick20,coint,ret,60,10,72,2.0,0.5,3.5,maker,20,OOS,lenient_liq,-1.0,0.0,-4.79172370870234,-1.0,1.0,10,1,1,0,160,0,"{""2025"": -1.0, ""2026"": -1.0}",,
pick20,coint,ret,60,10,72,2.0,0.5,3.5,taker,1,OOS,base,-0.07170655308858143,0.8835039504841004,-1.1214058098107613,-0.031953336035317914,0.12552249289429251,423,0,0,0,8307,0,"{""2025"": -0.0499, ""2026"": -0.0701}",-0.0717065530885814,0.8835039504841004
pick20,coint,ret,60,10,72,2.0,0.5,3.5,taker,1,OOS,lenient_liq,-0.07170655308858143,0.8835039504841004,-1.1214058098107613,-0.031953336035317914,0.12552249289429251,423,0,0,0,8307,0,"{""2025"": -0.0499, ""2026"": -0.0701}",,
pick20,coint,ret,60,10,72,2.0,0.5,3.5,taker,3,OOS,base,-0.20881810675039103,0.6771259284796357,-1.109934002940675,-0.09557357879003081,0.34386942192725656,423,0,0,0,8307,0,"{""2025"": -0.1554, ""2026"": -0.1983}",-0.208818106750391,0.6771259284796357
pick20,coint,ret,60,10,72,2.0,0.5,3.5,taker,3,OOS,lenient_liq,-0.20881810675039103,0.6771259284796357,-1.109934002940675,-0.09557357879003081,0.34386942192725656,423,0,0,0,8307,0,"{""2025"": -0.1554, ""2026"": -0.1983}",,
pick20,coint,ret,60,10,72,2.0,0.5,3.5,taker,5,OOS,base,-0.3360247970426885,0.5057683227889284,-1.0982413356456147,-0.15881476012344387,0.5206744082136477,423,0,0,0,8307,0,"{""2025"": -0.2652, ""2026"": -0.3117}",-0.3360247970426885,0.5057683227889284
pick20,coint,ret,60,10,72,2.0,0.5,3.5,taker,5,OOS,lenient_liq,-0.3360247970426885,0.5057683227889284,-1.0982413356456147,-0.15881476012344387,0.5206744082136477,423,0,0,0,8307,0,"{""2025"": -0.2652, ""2026"": -0.3117}",,
pick20,coint,ret,60,10,72,2.0,0.5,3.5,taker,10,OOS,base,-0.6028654387714794,0.21497420075440693,-1.0679758309816119,-0.31528138768423375,0.8081744759765628,423,0,0,0,8307,0,"{""2025"": -0.5338, ""2026"": -0.5389}",-0.6028654387714794,0.2149742007544069
pick20,coint,ret,60,10,72,2.0,0.5,3.5,taker,10,OOS,lenient_liq,-0.6028654387714794,0.21497420075440693,-1.0679758309816119,-0.31528138768423375,0.8081744759765628,423,0,0,0,8307,0,"{""2025"": -0.5338, ""2026"": -0.5389}",,
pick20,coint,ret,60,10,72,2.0,0.5,3.5,taker,15,OOS,base,-1.0,0.0,-4.532494939759787,-1.0,1.0,10,1,0,0,160,0,"{""2025"": -1.0, ""2026"": -1.0}",-1.0,0.0
pick20,coint,ret,60,10,72,2.0,0.5,3.5,taker,15,OOS,lenient_liq,-1.0,0.0,-4.532494939759787,-1.0,1.0,10,1,0,0,160,0,"{""2025"": -1.0, ""2026"": -1.0}",,
pick20,coint,ret,60,10,72,2.0,0.5,3.5,taker,20,OOS,base,-1.0,0.0,-4.832601690598188,-1.0,1.0,10,1,0,0,160,0,"{""2025"": -1.0, ""2026"": -1.0}",-1.0,0.0
pick20,coint,ret,60,10,72,2.0,0.5,3.5,taker,20,OOS,lenient_liq,-1.0,0.0,-4.832601690598188,-1.0,1.0,10,1,0,0,160,0,"{""2025"": -1.0, ""2026"": -1.0}",,
