,return,equity,gross,net,beta_exposure,turnover,fees,spread,impact,funding,gross_pnl,pnl_long,pnl_short,n_positions,ic_est
2024-05-12 00:00:00+00:00,-0.00139925,1.11819,0.90631,0.224337,-0.00207642,0.115404,3.69292e-05,6.1237e-06,3.03273e-06,6.32095e-05,-0.00140789,0.00165064,-0.00305853,27.8542,0.0331443
2024-05-13 00:00:00+00:00,0.000423012,1.11867,1.01693,0.250517,-0.0139271,0.399251,0.000127719,1.59649e-05,2.12233e-05,4.67579e-05,0.000649744,0.00723072,-0.00658098,26.6458,0.0361882
2024-05-14 00:00:00+00:00,-0.00413588,1.11404,1.12755,0.295609,-0.0170212,0.210828,6.74145e-05,1.11698e-05,5.13444e-06,0.000369851,-0.00438377,-0.0220621,0.0176784,27.6042,0.0374962
2024-05-15 00:00:00+00:00,0.0193577,1.1356,1.18319,0.280147,-0.00264933,0.341864,0.000110272,2.82228e-05,9.96907e-06,0.00042485,0.0189576,0.048985,-0.0300274,28.0208,0.0373006
2024-05-16 00:00:00+00:00,0.00834557,1.14508,1.14464,0.266432,-0.00739997,0.886278,0.000283674,5.4798e-05,2.00504e-05,5.30986e-05,0.00864027,-0.00668652,0.0153268,28,0.0417143
2024-05-17 00:00:00+00:00,0.0146651,1.16187,1.02656,0.253893,-0.00823734,1.02178,0.000327079,0.000104935,2.49205e-05,4.66978e-05,0.0150027,0.0240273,-0.00902456,28,0.0435209
2024-05-18 00:00:00+00:00,-0.00125495,1.16042,1.05051,0.24969,-0.0207043,0.766576,0.000252248,0.000166804,3.98068e-05,4.57522e-05,-0.000791446,0.00190586,-0.0026973,28,0.0459148
2024-05-19 00:00:00+00:00,0.00223509,1.16301,0.849308,0.211021,-0.0315112,0.73301,0.000234564,9.24676e-05,1.62166e-05,-2.98425e-05,0.00262698,-0.00781693,0.0104439,28,0.0466826
2024-05-20 00:00:00+00:00,0.0226267,1.18932,0.733887,0.148562,-0.0327062,1.61786,0.000517947,0.000230023,7.55134e-05,2.28373e-06,0.0232805,0.0463143,-0.0230338,26.5625,0.0460495
2024-05-21 00:00:00+00:00,-0.0167137,1.16945,0.983273,0.179195,-0.0210451,1.04847,0.000345757,0.000152979,7.40375e-05,-1.98889e-05,-0.0161732,0.00182135,-0.0179945,27.1667,0.0487182
2024-05-22 00:00:00+00:00,-0.0255263,1.1396,0.930222,0.197369,-0.00467444,1.21384,0.000404456,0.000177507,6.34137e-05,1.36e-06,-0.0251071,-0.0106382,-0.0144689,27,0.0466458
2024-05-23 00:00:00+00:00,-0.0108002,1.12729,1.00423,0.214176,0.00125028,0.384981,0.000129832,5.38369e-05,2.68974e-05,-5.25666e-05,-0.0104968,-0.0082438,-0.002253,27.4167,0.0412108
2024-05-24 00:00:00+00:00,0.00182633,1.12935,1.08747,0.224551,0.0103254,0.151265,4.83816e-05,1.2738e-05,6.33971e-06,-7.22259e-05,0.00201633,-0.00366089,0.00567722,28,0.0379414
2024-05-25 00:00:00+00:00,-0.00925734,1.11889,1.1218,0.242944,0.00952805,0.116823,3.7341e-05,9.71154e-06,3.20828e-06,-2.16597e-06,-0.00918781,0.0040927,-0.0132805,28,0.035221
2024-05-26 00:00:00+00:00,-0.000768139,1.11803,0.955546,0.231839,0.0145367,0.186915,5.96516e-05,7.45645e-06,9.54818e-06,-3.8465e-05,-0.000627408,-0.00497346,0.00434605,28,0.0147359
2024-05-27 00:00:00+00:00,-0.0120375,1.10457,0.896476,0.216455,0.00881001,0.101423,3.24412e-05,5.15085e-06,4.04473e-06,-1.06025e-06,-0.0120372,0.00878706,-0.0208242,26,0.0133976
2024-05-28 00:00:00+00:00,-0.0076988,1.09607,0.821877,0.200384,0.0171184,0.0779686,2.68611e-05,5.47248e-06,4.16319e-06,6.58289e-05,-0.00773879,-0.00880273,0.00106394,25.4167,0.00966613
2024-05-29 00:00:00+00:00,-0.00344237,1.0923,0.727756,0.174683,0.0153864,0.114792,3.94286e-05,7.36886e-06,3.61413e-06,9.54912e-07,-0.00338313,-0.00462873,0.0012456,24.1458,0.00379841
2024-05-30 00:00:00+00:00,-0.000612715,1.09163,0.652299,0.165589,0.00906828,0.0450159,1.44009e-05,4.20615e-06,1.28456e-06,-2.50242e-05,-0.00055553,-0.00173366,0.00117813,24,0.000622721
2024-05-31 00:00:00+00:00,-0.00370048,1.08759,0.60094,0.159703,0.010878,0.0441005,1.71403e-05,3.93122e-06,2.00859e-06,-2.84835e-05,-0.00364995,-0.00155529,-0.00209466,23.25,0.00137934
2024-06-01 00:00:00+00:00,0.00125957,1.08896,0.589487,0.156717,0.00993531,0.0075833,3.41661e-06,6.3314e-07,6.40962e-07,-7.42615e-05,0.00133975,0.00282096,-0.00148121,22.8542,4.59844e-06
2024-06-02 00:00:00+00:00,0.00359508,1.09287,0.574407,0.164937,0.0170202,0.00589494,2.45358e-06,4.2524e-07,2.49919e-07,-4.78881e-05,0.00364317,-0.0029077,0.00655086,21.0417,1.34626e-05
2024-06-03 00:00:00+00:00,0.00187517,1.09492,0.452167,0.100816,-0.00913366,0.123158,3.93992e-05,1.47794e-05,1.53285e-05,-3.06587e-05,0.00197798,0.0035827,-0.00160472,19,0.00316529
2024-06-04 00:00:00+00:00,0.0064125,1.10194,0.438555,0.0926577,-0.00204083,0.0294018,9.41717e-06,2.05036e-06,8.98613e-07,-1.49257e-05,0.00642355,0.00987501,-0.00345146,19,0.00406169
2024-06-05 00:00:00+00:00,0.00146266,1.10355,0.407586,0.0705206,-0.00566856,0.0303241,9.7067e-06,1.96922e-06,1.15349e-06,-1.03902e-06,0.00147936,0.00451237,-0.00303301,19,0.00420649
2024-06-06 00:00:00+00:00,0.00219223,1.10597,0.40323,0.0750111,0.00129576,0,0,0,0,-9.43356e-06,0.00220159,-0.00118121,0.0033828,19,0.00366236
2024-06-07 00:00:00+00:00,0.00660363,1.11328,0.392226,0.0863698,-0.00359919,0.0537119,1.85509e-05,2.57926e-06,4.54728e-06,-2.37047e-06,0.00663958,-0.00810457,0.0147442,19.4583,0.00665012
2024-06-08 00:00:00+00:00,-0.000290609,1.11295,0.369499,0.119976,-0.00770057,0.0279207,8.93457e-06,1.11682e-06,1.61375e-06,1.51502e-06,-0.000277283,-0.00176989,0.00149261,21.9167,0.011541
2024-06-09 00:00:00+00:00,0.000852031,1.1139,0.372249,0.118528,-0.00855728,0.00879161,2.81268e-06,3.51585e-07,3.60655e-07,-3.19834e-06,0.000859675,0.00148695,-0.000627271,23,0.0119126
2024-06-10 00:00:00+00:00,-0.000673204,1.11315,0.358783,0.108375,0.00259883,0.143881,4.60397e-05,7.61246e-06,1.35775e-05,-2.21206e-05,-0.000580096,-0.00582024,0.00524014,23,0.0149482
2024-06-11 00:00:00+00:00,-0.00102136,1.11202,0.373379,0.10591,0.00530612,0.0141782,4.53534e-06,5.66918e-07,4.95374e-07,-1.60102e-05,-0.000993133,-0.0107253,0.00973219,23,0.0137393
2024-06-12 00:00:00+00:00,-0.00138171,1.11048,0.384285,0.101152,0.00454491,0.008581,2.74547e-06,3.43184e-07,3.09379e-07,-1.82829e-05,-0.0013579,0.00518703,-0.00654492,23.7917,0.0106921
2024-06-13 00:00:00+00:00,0.00204957,1.11276,0.378382,0.0997024,0.00838073,0.00655076,2.09601e-06,2.62002e-07,4.35381e-07,-1.34244e-05,0.00206648,-0.00783347,0.00989995,24,0.0089588
2024-06-14 00:00:00+00:00,0.00301193,1.11611,0.376941,0.094969,0.003638,0.0524921,1.67976e-05,2.0997e-06,2.66524e-06,-7.30726e-06,0.00303903,-0.00123411,0.00427314,24.7708,0.0106204
2024-06-15 00:00:00+00:00,0.00162313,1.11792,0.396955,0.0966788,0.00504457,0.0224777,7.19324e-06,8.99155e-07,1.04866e-06,-2.53431e-05,0.00165791,0.00392224,-0.00226433,26,0.0124324
2024-06-16 00:00:00+00:00,0.00190255,1.12005,0.404072,0.0997237,0.00639237,0.00940096,3.00841e-06,3.76051e-07,3.36643e-07,-2.36955e-05,0.00193004,0.00408654,-0.0021565,26,0.0117897
2024-06-17 00:00:00+00:00,0.00823298,1.12927,0.384107,0.094294,-0.000715774,0.0787497,2.51997e-05,3.14996e-06,4.37401e-06,-1.7285e-05,0.0082566,-0.0066563,0.0149129,24.5208,0.0129134
2024-06-18 00:00:00+00:00,0.00532378,1.13528,0.442372,0.0781773,0.000245132,0.38317,0.000126998,1.6775e-05,2.2933e-05,5.4246e-06,0.00548216,-0.0040603,0.00954246,25.6042,0.0186366
2024-06-19 00:00:00+00:00,0.0046555,1.14056,0.643866,0.0391747,0.00221052,0.247947,7.93504e-05,1.11284e-05,1.29548e-05,8.94695e-05,0.00466689,0.00392506,0.000741832,26.1667,0.0243623
2024-06-20 00:00:00+00:00,0.00195702,1.1428,0.795247,0.0340242,-0.00124793,0.329498,0.000105452,1.37554e-05,1.9425e-05,0.000185756,0.00192895,0.00380859,-0.00187964,27,0.0267614
2024-06-21 00:00:00+00:00,-0.00106345,1.14158,0.936875,0.0569117,-0.000919174,0.160542,5.14346e-05,1.33472e-05,1.10292e-05,7.7897e-05,-0.000991628,-0.00308119,0.00208956,27.8542,0.0274821
2024-06-22 00:00:00+00:00,0.00957434,1.15251,0.980521,0.091171,3.88895e-05,0.151992,4.86572e-05,1.12586e-05,4.80123e-06,6.69696e-05,0.00955601,0.00366138,0.00589463,28,0.0274836
2024-06-23 00:00:00+00:00,-0.0043014,1.14755,1.04219,0.110599,-0.00621276,0.113026,3.61623e-05,8.17426e-06,3.07087e-06,1.11977e-05,-0.0042621,-0.0194421,0.01518,28,0.0296254
2024-06-24 00:00:00+00:00,-0.00760053,1.13883,0.924388,0.130867,-0.0180314,0.525625,0.000178131,6.24611e-05,4.60944e-05,1.30206e-05,-0.00730039,-0.0017144,-0.00558599,27,0.0269924
2024-06-25 00:00:00+00:00,0.0022544,1.1414,0.940967,0.154601,0.00205112,0.139125,4.45225e-05,7.85868e-06,3.54394e-06,3.05418e-05,0.00230251,0.0144407,-0.0121382,27.3125,0.0243633
2024-06-26 00:00:00+00:00,0.00470556,1.14677,0.995608,0.170823,0.00682385,0.073208,2.34281e-05,3.15679e-06,2.2333e-06,6.4751e-05,0.00467232,-0.00837988,0.0130522,28,0.0266238
2024-06-27 00:00:00+00:00,0.00790977,1.15584,1.08327,0.184875,0.00370757,0.161395,5.17114e-05,6.46392e-06,5.58447e-06,-1.46196e-05,0.00798237,0.0193695,-0.0113871,28,0.0280475
2024-06-28 00:00:00+00:00,0.000108879,1.15597,1.12022,0.191552,0.00483145,0.109862,3.51616e-05,5.37305e-06,4.63699e-06,7.88802e-05,9.28229e-05,-0.0238532,0.023946,28,0.0285665
2024-06-29 00:00:00+00:00,-0.000263572,1.15566,1.10614,0.195225,0.0071068,0.0245872,7.86551e-06,9.83188e-07,7.43153e-07,0.000208712,-0.000447954,-0.0014304,0.000982448,28,0.0281672
2024-06-30 00:00:00+00:00,0.00413734,1.16044,1.13217,0.19215,0.000431064,0.0562235,1.80043e-05,2.25053e-06,2.0968e-06,0.000112324,0.00405943,0.0211459,-0.0170865,28,0.0299837
2024-07-01 00:00:00+00:00,-0.00145546,1.15875,1.21147,0.155251,-0.0355358,0.285221,9.26e-05,2.31271e-05,3.43258e-05,5.20776e-05,-0.00132826,-0.00624621,0.00491795,29.1875,0.0321509
2024-07-02 00:00:00+00:00,0.00916067,1.16937,1.18501,0.176104,-0.0307884,0.161598,5.17367e-05,1.50528e-05,6.73783e-06,8.48467e-05,0.0091329,0.00607287,0.00306003,30,0.0336077
2024-07-03 00:00:00+00:00,0.011189,1.18245,1.1494,0.186369,-0.00605281,0.342865,0.000109746,1.64016e-05,1.39507e-05,8.38024e-05,0.0112117,-0.0354746,0.0466863,30,0.0342573
2024-07-04 00:00:00+00:00,-0.00621275,1.17511,1.23025,0.117641,0.000427543,0.891431,0.000313268,0.00011098,7.08132e-05,3.06391e-05,-0.00565537,-0.0604233,0.0547679,29.5208,0.0346191
2024-07-05 00:00:00+00:00,0.0215422,1.20042,1.1265,0.0273853,-0.00955225,1.21966,0.000418866,0.000109638,0.000143831,0.000169126,0.0219363,-0.00207243,0.0240087,29,0.0363017
2024-07-06 00:00:00+00:00,-0.0018926,1.19815,0.693131,0.0374045,-0.0046815,1.46679,0.000469323,0.000221456,7.58715e-05,0.000281826,-0.00137188,0.0279179,-0.0292898,27.5625,0.0392778
2024-07-07 00:00:00+00:00,0.00928145,1.20927,1.08921,0.18297,0.00236575,1.06443,0.000340691,0.000141761,5.18729e-05,-1.0558e-08,0.00980667,-0.039984,0.0497906,26.1042,0.0417571
2024-07-08 00:00:00+00:00,0.0104849,1.22195,1.09398,0.168631,-0.0128954,1.2729,0.000407278,0.000201541,0.00013325,2.58622e-05,0.01121,0.0213951,-0.0101851,26.8958,0.0422693
2024-07-09 00:00:00+00:00,0.00317189,1.22582,1.23071,0.20668,-0.00586594,0.57161,0.000182945,4.69073e-05,2.43487e-05,3.01955e-05,0.00342213,0.0137454,-0.0103232,27,0.042142
2024-07-10 00:00:00+00:00,-0.0188911,1.20267,1.18611,0.217773,-0.00853304,0.378822,0.000121172,2.61624e-05,1.49501e-05,1.30382e-05,-0.0188606,0.00736839,-0.026229,27,0.0413439
2024-07-11 00:00:00+00:00,0.0201128,1.22686,1.17934,0.237127,-0.00677738,0.439056,0.000140512,4.08055e-05,2.17991e-05,-2.66663e-05,0.020228,-0.00506309,0.0252911,28.125,0.0382479
2024-07-12 00:00:00+00:00,-0.0127414,1.21122,1.30794,0.220766,-0.0146679,0.44939,0.000143784,3.57059e-05,1.68335e-05,8.59483e-06,-0.0125773,0.0165813,-0.0291586,29.0833,0.0413613
2024-07-13 00:00:00+00:00,0.0147916,1.22914,1.31857,0.218036,-0.00437961,0.140219,4.48747e-05,5.66009e-06,6.22224e-06,-3.0075e-05,0.0148088,0.00870072,0.00610805,29,0.0405773
2024-07-14 00:00:00+00:00,0.00111203,1.23051,1.26714,0.232248,0.0049599,0.148925,4.76291e-05,5.95364e-06,6.18028e-06,3.56514e-05,0.00118176,0.0211393,-0.0199575,29,0.0422573
2024-07-15 00:00:00+00:00,-0.00779162,1.22092,1.29458,0.246596,-0.00926686,0.341408,0.000114786,2.73426e-05,3.80133e-05,8.23766e-05,-0.00761051,0.0546983,-0.0623088,28.8333,0.0451912
2024-07-16 00:00:00+00:00,-0.0105198,1.20808,1.24269,0.252444,-0.0131879,0.294783,0.000112657,9.83528e-05,3.40237e-05,2.70054e-05,-0.0102933,-0.00254259,-0.00775074,28.1667,0.0424403
2024-07-17 00:00:00+00:00,-0.0280411,1.1742,1.21733,0.273647,-0.00524099,0.267733,0.000107948,0.000122802,6.6247e-05,-7.97109e-06,-0.0280061,-0.0157828,-0.0122232,28,0.0374127
2024-07-18 00:00:00+00:00,0.00704537,1.18247,1.16698,0.296409,0.000493413,0.0645838,2.06653e-05,1.18551e-05,1.77962e-06,3.40422e-05,0.00707904,0.00448633,0.00259272,28,0.0321796
2024-07-19 00:00:00+00:00,0.00559353,1.18909,1.12693,0.278048,0.00322527,0.209407,6.70234e-05,3.24169e-05,8.49195e-06,2.37728e-05,0.00570452,0.0280745,-0.02237,28.3958,0.0335925
2024-07-20 00:00:00+00:00,0.00760989,1.19814,1.13278,0.280702,0.00849702,0.188439,6.68381e-05,1.54869e-05,1.259e-05,7.59695e-05,0.00762936,0.00680123,0.000828126,29,0.0354528
2024-07-21 00:00:00+00:00,0.00966212,1.20971,1.12543,0.259176,0.00462741,0.179622,5.7519e-05,1.41774e-05,8.56306e-06,4.83067e-05,0.0096874,0.0164718,-0.00678444,28.9792,0.0361964
2024-07-22 00:00:00+00:00,0.00454229,1.21521,1.14554,0.231607,-0.0104955,0.352641,0.000112972,5.76816e-05,4.65326e-05,4.91436e-05,0.00473458,-0.0197771,0.0245116,27.8125,0.0372641
2024-07-23 00:00:00+00:00,0.00212316,1.21779,1.26639,0.241995,-0.0159603,0.313087,0.000100198,1.76573e-05,1.6476e-05,4.00766e-05,0.00225916,-0.0141985,0.0164577,28,0.0383163
2024-07-24 00:00:00+00:00,0.00326842,1.22177,1.35486,0.274005,-0.00794336,0.208885,6.68113e-05,1.3947e-05,9.44287e-06,-0.000156423,0.00354496,-0.0138686,0.0174136,29.3542,0.0398558
2024-07-25 00:00:00+00:00,-0.00398818,1.21689,1.29307,0.26968,-0.00252745,0.685589,0.000235794,4.47947e-05,5.74017e-05,-1.91055e-05,-0.00356282,-0.0154983,0.0119354,30,0.0422765
2024-07-26 00:00:00+00:00,-0.00972109,1.20506,1.1667,0.258205,-0.00070319,0.441286,0.000154389,2.39758e-05,7.36164e-05,-1.04514e-05,-0.00945426,0.0285805,-0.0380348,30,0.0402359
2024-07-27 00:00:00+00:00,0.00461838,1.21063,1.10393,0.252164,0.00446457,0.0917819,2.93849e-05,4.93374e-06,2.32591e-06,-4.89496e-06,0.00471044,0.000316008,0.00439443,30,0.0377214
2024-07-28 00:00:00+00:00,0.0096218,1.22228,1.06935,0.22804,0.00212619,0.112798,3.61058e-05,5.32198e-06,5.73961e-06,-4.11913e-05,0.00971692,0.00119741,0.00851951,30,0.0385497
2024-07-29 00:00:00+00:00,-0.00180968,1.22007,1.07184,0.180651,-0.0317761,0.260183,8.3258e-05,1.80254e-05,1.75427e-05,-0.000117713,-0.00151951,-0.0043231,0.00280359,30,0.0406811
2024-07-30 00:00:00+00:00,-0.00597101,1.21278,1.09025,0.196189,-0.02728,0.0522887,1.67142e-05,2.08927e-06,2.22181e-06,-0.000104778,-0.00582015,-0.00509488,-0.000725269,30,0.0381724
2024-07-31 00:00:00+00:00,0.00337412,1.21687,1.07332,0.212075,-0.0237772,0.0620897,1.98699e-05,3.12639e-06,3.83995e-06,-5.49113e-05,0.00347909,-0.0162464,0.0197255,30,0.0379884
2024-08-01 00:00:00+00:00,0.0145844,1.23462,1.09664,0.206835,-0.0222536,0.297251,9.62858e-05,1.57839e-05,1.43273e-05,-0.000144216,0.0148552,-0.0011088,0.015964,29.75,0.0399791
2024-08-02 00:00:00+00:00,-0.00834729,1.22432,1.18828,0.213164,-0.0190406,0.186391,6.10051e-05,2.29215e-05,1.24e-05,-0.000128509,-0.0080921,-0.0497342,0.0416421,28.625,0.0429015
2024-08-03 00:00:00+00:00,0.0152199,1.24295,1.18484,0.205467,-0.0087126,0.166065,5.75368e-05,3.07489e-05,1.18114e-05,-0.000132915,0.0153922,-0.0252828,0.040675,27.0417,0.0393659
2024-08-04 00:00:00+00:00,-0.0168382,1.22202,1.17471,0.20439,-0.00729986,0.462006,0.000152927,2.06676e-05,2.37903e-05,-0.000210896,-0.0164823,-0.0403849,0.0239026,27.7917,0.0400423
2024-08-05 00:00:00+00:00,0.00892091,1.23292,0.846282,0.106877,-0.000266826,1.58297,0.000571147,0.000139932,0.000143957,-0.00032314,0.0102556,-0.0429533,0.0532089,25.7292,0.0361377
2024-08-06 00:00:00+00:00,-0.0253937,1.20161,0.868122,0.117817,0.00419393,0.234733,7.49944e-05,9.3743e-06,1.81499e-05,-0.000119474,-0.0254459,0.0217285,-0.0471744,27,0.0328749
2024-08-07 00:00:00+00:00,0.00756556,1.2107,0.86049,0.127717,0.00625671,0.0583466,1.8667e-05,2.33337e-06,4.5845e-06,2.76234e-05,0.00756647,-0.0138839,0.0214504,27,0.0287844
2024-08-08 00:00:00+00:00,0.0110895,1.22413,0.866478,0.130021,0.00595457,0.100791,3.228e-05,4.035e-06,6.44637e-06,-4.34748e-06,0.011181,0.0616335,-0.0504524,27,0.029221
2024-08-09 00:00:00+00:00,-0.00177891,1.22195,0.893092,0.126728,0.00640363,0.142416,4.55579e-05,5.69474e-06,8.23104e-06,6.16592e-05,-0.00174817,-0.0114505,0.00970236,27,0.033276
2024-08-10 00:00:00+00:00,-0.0078047,1.21242,0.919201,0.126653,0.00261348,0.0637719,2.03956e-05,2.54945e-06,3.17825e-06,-8.12938e-05,-0.00770573,0.00284221,-0.0105479,26.8958,0.0330094
2024-08-11 00:00:00+00:00,0.0156338,1.23137,0.903692,0.130658,0.00730949,0.0950304,3.0406e-05,3.80075e-06,3.67132e-06,7.82092e-06,0.0155642,-0.0217439,0.0373081,27,0.0320175
2024-08-12 00:00:00+00:00,-0.0161962,1.21143,0.930393,0.118192,-0.00852317,0.202047,6.46249e-05,1.22443e-05,2.32325e-05,-4.01105e-05,-0.0161352,0.0216249,-0.0377601,27,0.0352835
2024-08-13 00:00:00+00:00,-0.00117897,1.21,0.910402,0.120603,-0.00610509,0.0396185,1.2673e-05,3.30652e-06,2.71642e-06,3.27391e-05,-0.00115486,0.00316471,-0.00431957,27,0.0303883
2024-08-14 00:00:00+00:00,0.00282263,1.21341,0.90388,0.122641,-0.00431055,0.0421047,1.34609e-05,2.02569e-06,2.34507e-06,2.8173e-05,0.00283506,-0.00975578,0.0125908,28,0.0295452
2024-08-15 00:00:00+00:00,0.00866307,1.22393,0.897576,0.114871,-0.00814158,0.0698542,2.2351e-05,3.72603e-06,3.91694e-06,-3.70539e-05,0.00873582,-0.0104604,0.0191962,28,0.0311465
2024-08-16 00:00:00+00:00,0.00514537,1.23022,0.921012,0.108309,-0.0170723,0.121457,3.88464e-05,5.32887e-06,5.99171e-06,-2.5526e-05,0.00527633,0.0021527,0.00312362,28,0.0350934
2024-08-17 00:00:00+00:00,-0.00700761,1.2216,0.949477,0.118611,-0.0278276,0.19007,7.75417e-05,1.49618e-05,9.26019e-05,-5.08689e-05,-0.00672588,0.00874639,-0.0154723,28,0.0389067
2024-08-18 00:00:00+00:00,-0.00388724,1.21685,0.944473,0.133845,-0.0217774,0.0201936,6.44118e-06,8.05147e-07,1.54023e-06,2.3323e-05,-0.00387171,-0.00508859,0.00121688,28,0.0367383
2024-08-19 00:00:00+00:00,0.00647072,1.22473,0.879459,0.116306,-0.0358548,0.305335,9.78758e-05,1.26257e-05,5.47788e-05,-2.78401e-05,0.00666516,0.00951737,-0.00285221,26.5208,0.0347168
2024-08-20 00:00:00+00:00,-0.00647634,1.2168,0.913453,0.127691,-0.0382448,0.0809582,2.58957e-05,4.27892e-06,2.07589e-06,3.26205e-05,-0.00647501,-0.00308775,-0.00338726,27.9792,0.0351638
2024-08-21 00:00:00+00:00,0.000973075,1.21798,0.919644,0.143389,-0.0354648,0.0618638,1.97844e-05,2.47305e-06,1.86026e-06,5.47317e-05,0.000961062,0.0121161,-0.011155,28,0.0316912
2024-08-22 00:00:00+00:00,-0.000814907,1.21699,0.896723,0.136385,-0.0452751,0.0323147,1.03318e-05,1.29148e-06,1.43546e-06,5.37087e-05,-0.000837304,0.00039042,-0.00122772,28,0.0309471
2024-08-23 00:00:00+00:00,-0.0148245,1.19895,0.898745,0.147219,-0.0435682,0.194896,7.94163e-05,1.42263e-05,3.19986e-05,9.98086e-05,-0.0148539,0.0256637,-0.0405176,27.6042,0.0281445
2024-08-24 00:00:00+00:00,-0.00656467,1.19108,0.875225,0.172562,-0.00762515,0.122885,4.83954e-05,7.95021e-06,2.36136e-05,6.74831e-05,-0.00654295,-0.000774066,-0.00576889,26.2708,0.0228395
2024-08-25 00:00:00+00:00,0.00963078,1.20255,0.794629,0.165013,-0.025137,0.0336799,1.07706e-05,1.34633e-06,2.68155e-06,1.90923e-05,0.00961289,-0.00338777,0.0130007,25.8125,0.0223478
2024-08-26 00:00:00+00:00,0.00865527,1.21296,0.759655,0.169251,-0.0236859,0.27589,8.82043e-05,3.73349e-05,5.32041e-05,-2.01418e-05,0.00883214,-0.0121055,0.0209376,25.3958,0.0262199
2024-08-27 00:00:00+00:00,-0.013423,1.19667,0.787945,0.178798,-0.024854,0.101542,3.245e-05,4.93086e-06,4.1271e-06,-2.3393e-05,-0.0134138,-0.0298632,0.0164494,26.6667,0.0305028
2024-08-28 00:00:00+00:00,0.00828996,1.20659,0.806992,0.17125,-0.00926486,0.0194443,7.39178e-06,6.97692e-06,9.31534e-07,-4.61553e-05,0.00835224,0.00212055,0.00623169,26,0.0262795
2024-08-29 00:00:00+00:00,0.00419118,1.21165,0.791331,0.178797,-0.00772548,0.0273849,8.76209e-06,1.49607e-06,1.58384e-06,-6.70571e-05,0.00427107,-0.00063038,0.00490145,25,0.0268705
2024-08-30 00:00:00+00:00,-0.00268802,1.20839,0.791186,0.177275,-0.0121178,0.0830605,2.65849e-05,3.58677e-06,6.34895e-06,-1.28807e-05,-0.00262503,-0.00199769,-0.000627343,25,0.0303214
2024-08-31 00:00:00+00:00,0.000820946,1.20939,0.801629,0.182284,-0.0115772,0.0183836,5.88501e-06,1.30633e-06,7.53029e-07,-7.46472e-06,0.000843989,-0.00334647,0.00419045,25,0.0311663
2024-09-01 00:00:00+00:00,0.00190728,1.21169,0.796385,0.1911,-0.00483058,0.00972633,3.11001e-06,7.40175e-07,6.56761e-08,4.95627e-05,0.00187642,-0.0172913,0.0191677,25,0.0300898
2024-09-02 00:00:00+00:00,-0.00409337,1.20673,0.827042,0.180628,-0.0189309,0.0986605,3.15685e-05,3.91395e-05,9.4411e-06,-5.26079e-05,-0.00395205,0.0176721,-0.0216242,25.125,0.0303729
2024-09-03 00:00:00+00:00,0.00047716,1.20731,0.863085,0.181203,-0.0180037,0.0650982,2.08295e-05,4.84272e-06,3.48936e-06,-6.66583e-05,0.000583174,-0.0192998,0.019883,26.3958,0.0297979
2024-09-04 00:00:00+00:00,-0.00351611,1.20306,0.930334,0.164503,-0.010303,0.167166,5.34525e-05,9.14738e-06,8.67648e-06,0.000165385,-0.003592,0.00702285,-0.0106148,28,0.0294535
2024-09-05 00:00:00+00:00,-0.00790185,1.19356,0.938009,0.159234,-0.00519304,0.00509383,1.62791e-06,1.48376e-06,1.39312e-07,-3.89837e-05,-0.00788024,-0.0152366,0.00735636,28.875,0.0273593
2024-09-06 00:00:00+00:00,-0.0124079,1.17875,0.918488,0.146383,-0.000987018,0.0291642,1.08621e-05,1.67784e-06,1.19679e-06,-1.848e-05,-0.0124086,-0.0225699,0.0101613,28.875,0.0211279
2024-09-07 00:00:00+00:00,-0.00160081,1.17686,0.885479,0.131545,0.00227413,0.0254227,8.13002e-06,1.01625e-06,1.92887e-06,2.18687e-07,-0.00157764,0.00866714,-0.0102448,28,0.014426
2024-09-08 00:00:00+00:00,0.000291193,1.1772,0.887414,0.132076,0.00566321,0.013673,4.3748e-06,5.4685e-07,6.25927e-07,4.63227e-06,0.000301492,0.00913182,-0.00883033,28,0.012355
2024-09-09 00:00:00+00:00,-0.000863789,1.17619,0.85009,0.121223,0.0118869,0.0767998,2.45938e-05,3.07422e-06,4.88982e-06,7.93411e-05,-0.000892366,0.0186621,-0.0195545,26.9792,0.0106345
2024-09-10 00:00:00+00:00,-0.00418874,1.17126,0.85925,0.110027,0.00752839,0.023733,7.59546e-06,9.49433e-07,6.44654e-07,2.9234e-05,-0.00420372,0.00358134,-0.00778506,27,0.00832453
2024-09-11 00:00:00+00:00,0.00925997,1.18211,0.769313,0.127547,0.0161259,0.0658043,2.55572e-05,4.321e-06,4.28612e-06,-3.22647e-05,0.00929726,-0.00447415,0.0137714,25.7708,0.00874014
2024-09-12 00:00:00+00:00,-0.00111577,1.18079,0.723336,0.13265,0.0127429,0.0357501,1.32846e-05,3.04299e-06,2.03909e-06,-0.000181656,-0.000905132,0.00669558,-0.00760071,25.4167,0.0136291
2024-09-13 00:00:00+00:00,-0.000672442,1.17999,0.73574,0.1285,0.000640388,0.0304628,9.75015e-06,2.32447e-06,1.0202e-06,-0.000159032,-0.000490079,0.0115726,-0.0120627,26,0.0141939
2024-09-14 00:00:00+00:00,-0.00401492,1.17526,0.743304,0.128323,-0.0108517,0,0,0,0,2.52576e-06,-0.00401704,-0.00445701,0.000439973,26,0.0153958
