sym,i,tranche,entry_t,entry_px,notional,E_before,exit_t,ret,reason,net,src
BERAUSDT,280,0,27951,7.835,0.13710094036822892,3.5313738307475733,28095,0.2664964901084875,end,0.19879523875016814,binance
BERAUSDT,280,1,27999,5.449,0.22321022166249352,3.5655776403156993,28095,-0.05468893374931172,end,-0.07522486880715218,binance
LAYERUSDT,282,0,28071,1.00147,0.11523609693292884,3.5517771880513878,28215,0.3754480913057806,end,0.28822153204485224,binance
LAYERUSDT,282,1,28119,0.81156,0.18902768839157427,3.5560504518757634,28215,0.22929912760609195,end,0.20503885293969354,binance
IPUSDT,285,0,28121,1.97329,0.2607680607223122,3.5531364332448447,28252,-0.4999999999999998,stop,-0.6189590831566912,binance
IPUSDT,285,1,28169,1.68442,0.23098071089953018,3.6075791181356527,28252,-0.7572428491706342,stop,-0.8604778994225686,binance
PI-USDT-SWAP,800,0,28281,0.6784,0.08134846963395193,3.253767953571846,28308,-0.5,stop,-0.5454518206478538,okx
PI-USDT-SWAP,800,1,28329,1.6034,0.10533234476341773,3.2219846184424688,28407,-0.5,stop,-0.5973073114551247,okx
KAITOUSDT,288,0,28285,1.7731,0.0818332923256107,3.2542447572129007,28423,-0.5000000000000002,stop,-0.7126990732910337,binance
KAITOUSDT,288,1,28333,1.5003,0.12577602377011032,3.243712220040373,28423,-0.7727454509098182,stop,-0.9449121207821952,binance
HYPE-USDT-SWAP,801,0,28303,24.76,0.32402249248340664,3.2395444775998516,28447,0.2320274636510501,end,0.05806822517835798,okx
HYPE-USDT-SWAP,801,1,28351,21.913,0.3229059962972654,3.2283818603804297,28447,0.13225026240131432,end,-0.04005840639120582,okx
BRUSDT,299,0,28980,0.1831,0.220909440116602,2.974897935466734,29124,0.45548880393227753,end,0.45510616019501,binance
BRUSDT,299,1,29028,0.2082,0.29536880299878404,2.953067755501543,29124,0.5211335254562921,end,0.4829916555561322,binance
PARTIUSDT,304,0,29077,0.3889,0.15736405113479054,3.1293680158711545,29221,0.4412445358704038,end,0.38201290454889325,binance
PARTIUSDT,304,1,29125,0.3165,0.22982927652896037,3.2878196026245163,29221,0.3134281200631912,end,0.29200144566607994,binance
JELLYJELLYUSDT,305,0,29104,0.01996,0.2324380833577236,3.196755840548359,29248,0.38476953907815625,end,0.385335601502838,binance
JELLYJELLYUSDT,305,1,29152,0.01544,0.30058863140369285,3.3444572155010595,29248,0.20466321243523322,end,0.2590104216825401,binance
GUNUSDT,310,0,29221,0.0648,0.2037478482611223,3.417519003395003,29365,0.24845679012345678,end,0.14164420938194802,binance
GUNUSDT,310,1,29269,0.0452,0.2386302521438953,3.5688292698574657,29365,-0.07743362831858414,end,-0.17309774691948795,binance
ATHUSDT,311,0,29271,0.02782,0.3287167184338986,3.5721163390624397,29415,0.012580877066858398,end,-0.053354776457757096,binance
ATHUSDT,311,1,29319,0.03049,0.3531093173674986,3.5303516441085145,29415,0.09904886848146932,end,0.020005168762343796,binance
PROMPTUSDT,314,0,29478,0.4102,0.09597781393677321,3.490084790510925,29488,-0.4999999999999998,stop,-0.5130297185361754,binance
PROMPTUSDT,314,1,29526,0.4438,0.12607683626188876,3.440782111694342,29622,0.4945921586300135,end,0.4943102418640659,binance
WCTUSDT,320,0,29579,0.4287,0.09667436714447128,3.4894521896736133,29723,0.020527175180779178,end,-0.005690995006650464,binance
WCTUSDT,320,1,29627,0.3535,0.15520820340359384,3.514963746556479,29723,-0.18783592644978797,end,-0.16882982129192517,binance
MEMEFIUSDT,327,0,29815,0.002696,0.12485154853895424,3.476351809640267,29873,-0.5,stop,-0.5098471475067256,binance
MEMEFIUSDT,327,1,29863,0.003356,0.19013679439354975,3.4454069025203524,29873,-0.205005959475566,stop,-0.21461414373238255,binance
SIGNUSDT,329,0,29891,0.10474,0.0843038186671756,3.371975708667823,30035,0.2463242314302082,end,0.18173537878204193,binance
SIGNUSDT,329,1,29939,0.09301,0.12469103477698881,3.380573342796483,30035,0.1512740565530588,end,0.08926214813105737,binance
SOONUSDT,349,0,30488,0.4671,0.2973286768790572,3.3979795325007043,30632,0.19338471419396275,end,0.1584679182738086,binance
SOONUSDT,349,1,30536,0.38366,0.345735653666989,3.456630491797189,30632,0.01795860918521608,end,-0.038294276862262125,binance
HUMAUSDT,350,0,30565,0.06158,0.30168876868175737,3.424316801182827,30709,0.3652159792140306,end,0.3111339524268672,binance
HUMAUSDT,350,1,30613,0.05326,0.34733489041577637,3.47261950088789,30709,0.26605332331956444,end,0.22340458959223455,binance
AUSDT,351,1,30656,0.621,0.36716094049751097,3.670838367000065,30752,-0.04057971014492745,end,-0.02952370591260882,binance
SOPHUSDT,352,0,30613,0.06112,0.347261950088789,3.4718902507927036,30757,0.07248036649214662,end,-0.01631583801650161,binance
SOPHUSDT,352,1,30661,0.05104,0.33822834127921825,3.683402268776611,30757,-0.11069749216300928,end,-0.12594658401046283,binance
MERLUSDT,353,0,30632,0.13153,0.35715959834347083,3.570845948278187,30776,0.19691325172964347,end,0.18818993570121734,binance
MERLUSDT,353,1,30680,0.12058,0.36363839551356675,3.635620314505089,30776,0.1239840769613535,end,0.12215970487246222,binance
HYPEUSDT,354,0,30658,31.045,0.3685610608188146,3.6848366299604267,30802,-0.11473667257207265,end,-0.11609350150943007,binance
HYPEUSDT,354,1,30706,32.785,0.35391283003255397,3.5383850833824715,30802,-0.05557419551624232,end,-0.06741487707380195,binance
LAUNCHCOIN-USDT-SWAP,802,0,30754,0.118,0.3544833491684256,3.5440890766510025,30819,-0.5,stop,-0.511199093495351,okx
LAUNCHCOIN-USDT-SWAP,802,1,30802,0.1489,0.23101495443747427,3.5230508528168243,30819,-0.188717259905977,stop,-0.18114288131434092,okx
PUFFERUSDT,357,0,30776,0.21512,0.35198932279418005,3.519154050363933,30920,0.03509669021941242,end,0.06854026367649917,binance
RESOLVUSDT,362,0,30925,0.3797,0.11815040595521387,3.3906468952754247,31069,0.36160126415591254,end,0.308242534954309,binance
RESOLVUSDT,362,1,30973,0.2447,0.18220898047024095,3.425984320445253,31069,0.009399264405394292,end,0.007143268277607534,binance
SPKUSDT,366,0,31089,0.05283,0.2188954965800866,3.428155878852711,31233,0.1688434601552149,end,0.1527966996205568,binance
SPKUSDT,366,1,31137,0.04217,0.3097201772936848,3.470818434093285,31233,-0.04126156035096029,end,-0.05316384055015826,binance
